PDB	ChainID	Name	Title	Type	Function	label_asym_id	Residue_seq_id
8GNE	A	PE4	Polyethylene glycol peg4000	Other	Cofactor	X	A:1223
8GNE	A	OLC	1-oleoyl-r-glycerol	Lipid		F, G, H, I, J, K, L, M, N, O, P, Q, R, S, T, U, V, W	A:1205, A:1206, A:1207, A:1208, A:1209, A:1210, A:1211, A:1212, A:1213, A:1214, A:1215, A:1216, A:1217, A:1218, A:1219, A:1220, A:1221, A:1222
8GNG	A, X	OLC	1-oleoyl-r-glycerol	Lipid		H, I, J, K, M, N, P, R, S, T	A:402, A:403, A:404, A:405, A:407, A:408, X:401, X:403, X:404, X:405
8GNG	A, X	CL	Chloride ion	Ion		L, U	A:406, X:406
8GNG	L, Y	K	Potassium ion	Ion		O, V	L:301, Y:301
8GTI	A	OLA	Oleic acid	Lipid	Cofactor	C, D, E, F, G	A:701, A:702, A:703, A:704, A:705
8HA0	R	CLR	Cholesterol	Lipid	Cofactor	G, H, I, J	R:1501, R:1502, R:1503, R:1504
8HA0	R	PLM	Palmitic acid	Lipid	Cofactor	K, L, M	R:1505, R:1506, R:1507
8HDO	R	CLR	Cholesterol	Lipid	Cofactor	F, G, H, I, J, K, L	R:401, R:402, R:403, R:404, R:405, R:406, R:407
8HK2	A	CLR	Cholesterol	Lipid	Cofactor	G, H, I, J, K	A:501, A:502, A:503, A:504, A:505
8HK2	A	PLM	Palmitic acid	Lipid	Cofactor	L, M	A:506, A:507
8HK5	A	PLM	Palmitic acid	Lipid	Cofactor	F, G	A:401, A:402
8HNK	R	CLR	Cholesterol	Lipid	Cofactor	G, H	R:601, R:602
8HNL	R	CLR	Cholesterol	Lipid	Cofactor	F, G	R:601, R:602
8HNM	R	CLR	Cholesterol	Lipid	Cofactor	F, G	R:601, R:602
8HNN	R	CLR	Cholesterol	Lipid	Cofactor	D	R:402
8IHB	R	NAG	D-glcnac	Other		F	R:601
8IHF	R	NAG	D-glcnac	Other		F	R:601
8IHH	R	NAG	D-glcnac	Other		F	R:601
8IHI	R	NAG	D-glcnac	Other		F	R:601
8IKJ	R	NAG	D-glcnac	Other		B, C, D	R:901, R:902, R:903
8IOD	R	CA	Calcium ion	Ion	Cofactor	G	R:501
8IRR	R	CLR	Cholesterol	Lipid	Cofactor	G, H, I	R:502, R:503, R:504
8IRV	R	CLR	Cholesterol	Lipid	Cofactor	F, G, H, I, J, K, L, M, N, O	R:502, R:503, R:504, R:505, R:506, R:507, R:508, R:509, R:510, R:511
8IRV	R	PLM	Palmitic acid	Lipid	Cofactor	P	R:512
8IYS	A	GDP	Guanosine-5'-diphosphate	Other	Cofactor	F	A:401
8J6P	R	CLR	Cholesterol	Lipid	Cofactor	G, I	R:402, R:404
8J6P	R	NAG	D-glcnac	Other		J	R:405
8J6Q	R	CLR	Cholesterol	Lipid	Cofactor	G, I	R:402, R:404
8J6Q	R	NAG	D-glcnac	Other		J	R:405
8J6R	R	NAG	D-glcnac	Other		G	R:402
8JCV	2, 3	NAG	D-glcnac	Other		C, E	2:2001, 3:2001
8JCW	2, 3	CLR	Cholesterol	Lipid	Cofactor	E, H	2:1103, 3:1003
8JCW	2, 3	NAG	D-glcnac	Other		C, F	2:1101, 3:1001
8JCY	2, 3	CLR	Cholesterol	Lipid	Cofactor	E, F, G, J, K, L, M	2:2003, 2:2004, 2:2005, 3:2003, 3:2004, 3:2005, 3:2006
8JCY	2, 3	NAG	D-glcnac	Other		C, H	2:2001, 3:2001
8JCZ	2, 3	NAG	D-glcnac	Other		C, E	2:2001, 3:2001
8JD0	2, 3	CLR	Cholesterol	Lipid	Cofactor	E, F, G, H, K, L, M, N, O	2:1103, 2:1104, 2:1105, 2:1106, 3:1003, 3:1004, 3:1005, 3:1006, 3:1007
8JD0	2, 3	NAG	D-glcnac	Other		C, J	2:1101, 3:1002
8JD1	3	CLR	Cholesterol	Lipid	Cofactor	E, F, G, H, I, J, K	3:1002, 3:1003, 3:1004, 3:1005, 3:1006, 3:1007, 3:1008
8JD2	2, 3	NAG	D-glcnac	Other		D, F	2:1102, 3:1002
8JD4	2, 4	NAG	D-glcnac	Other		C, D, G	2:2001, 2:2002, 4:1102
8JHY	A	CLR	Cholesterol	Lipid	Cofactor	G	A:402
8JII	A	CLR	Cholesterol	Lipid	Cofactor	G	A:402
8JIL	A	CLR	Cholesterol	Lipid	Cofactor	G	A:402
8JIM	E	CLR	Cholesterol	Lipid	Cofactor	G	E:402
8JIU	P	D6M	N-hexadecanoyl-l-glutamic acid	Other	Cofactor	G	P:101
8JJP	A	CLR	Cholesterol	Lipid	Cofactor	G	A:401
8JRU	A	PIO	Dioctanoyl l-alpha-phosphatidyl-d-myo-inositol 4,5-diphosphate	Other	Cofactor	F	A:701
8JT6	R	CLR	Cholesterol	Lipid	Cofactor	F, G, H, I, K	R:501, R:502, R:503, R:504, R:506
8JT6	R	PLM	Palmitic acid	Lipid	Cofactor	J, L	R:505, R:507
8JT6	R	J40	[(2r)-1-[oxidanyl-[(2r,3r,5s,6r)-2,3,5,6-tetrakis(oxidanyl)-4-phosphonooxy-cyclohexyl]oxy-phosphoryl]oxy-3-tetradecanoyloxy-propan-2-yl] (5e,8e)-hexadeca-5,8,11,14-tetraenoate	Other	Cofactor	M	R:508
8JT8	A	CLR	Cholesterol	Lipid	Cofactor	E, F	A:1204, A:1205
8JT8	A	MG	Magnesium ion	Ion	Cofactor	B	A:1201
8JT8	A	OLC	1-oleoyl-r-glycerol	Lipid		D, G, H, I, J, N, O	A:1203, A:1206, A:1207, A:1208, A:1209, A:1213, A:1214
8JWY	A	CLR	Cholesterol	Lipid	Cofactor	C	A:1202
8JWY	A	NA	Sodium ion	Ion	Cofactor	L	A:1211
8JWY	A	OLA	Oleic acid	Lipid	Cofactor	D, E, F, G, H, I, J, K, M, N, O, P, Q, R, S, U, V, W	A:1203, A:1204, A:1205, A:1206, A:1207, A:1208, A:1209, A:1210, A:1212, A:1213, A:1214, A:1215, A:1216, A:1217, A:1218, A:1220, A:1221, A:1222
8JWY	A	OLC	1-oleoyl-r-glycerol	Lipid		T	A:1219
8JWZ	A	NA	Sodium ion	Ion	Cofactor	I	A:508
8JWZ	A	CLR	Cholesterol	Lipid	Cofactor	Y	A:524
8JWZ	A	OLA	Oleic acid	Lipid	Cofactor	B, C, D, E, F, G, H, J, K, L, M, N, O, P, R, S, T, W	A:501, A:502, A:503, A:504, A:505, A:506, A:507, A:509, A:510, A:511, A:512, A:513, A:514, A:515, A:517, A:518, A:519, A:522
8JWZ	A	OLC	1-oleoyl-r-glycerol	Lipid		Q, V	A:516, A:521
8K2W	R	CLR	Cholesterol	Lipid	Cofactor	C	R:401
8K2W	R	PCW	1,2-dioleoyl-sn-glycero-3-phosphocholine	Lipid	Cofactor	D	R:402
8K2W	R	LPC	[1-myristoyl-glycerol-3-yl]phosphonylcholine	Lipid	Cofactor	E	R:403
8K2X	R	CLR	Cholesterol	Lipid	Cofactor	G	R:601
8KH4	A	CLR	Cholesterol	Lipid	Cofactor	F	A:401
8KH5	A	CLR	Cholesterol	Lipid	Cofactor	F, H	A:401, A:403
8PKM	R	CLR	Cholesterol	Lipid	Cofactor	E	R:501
8PM2	R	Y01	Cholesterol hemisuccinate	Lipid		F	R:401
8PWN	A	CLR	Cholesterol	Lipid	Cofactor	O, P, Q	A:513, A:514, A:515
8PWN	A	OLA	Oleic acid	Lipid	Cofactor	C, D, E, F, G, H, I, J, K, L, M, N	A:501, A:502, A:503, A:504, A:505, A:506, A:507, A:508, A:509, A:510, A:511, A:512
8RLN	A	CLR	Cholesterol	Lipid	Cofactor	B, C, D	A:1201, A:1202, A:1203
8RLN	A	OLA	Oleic acid	Lipid	Cofactor	E, F, G, M	A:1204, A:1205, A:1206, A:1212
8RLN	A	OLC	1-oleoyl-r-glycerol	Lipid		H, J, N	A:1207, A:1209, A:1213
8RLN	A	OLB	(2s)-2,3-dihydroxypropyl (9z)-octadec-9-enoate	Lipid		I	A:1208
8RQQ	A	NA	Sodium ion	Ion	Cofactor	Q	A:1216
8RQQ	A	CLR	Cholesterol	Lipid	Cofactor	C, D, E	A:1202, A:1203, A:1204
8RQQ	A	A1H52	7.10 monoacylglycerol (r-form)	Other	Cofactor	K	A:1210
8RQQ	A	A1H2K	7.10 monoacylglycerol (s-form)	Other	Cofactor	F, G, H, I, J, L, M, P	A:1205, A:1206, A:1207, A:1208, A:1209, A:1211, A:1212, A:1215
8RVW	A	NA	Sodium ion	Ion	Cofactor	Z	A:1225
8RVW	A	CLR	Cholesterol	Lipid	Cofactor	G, H, I	A:1206, A:1207, A:1208
8RVW	A	OLA	Oleic acid	Lipid	Cofactor	B, C, D, E, J, K, L, M, N, O, P, Q, R, S, T, U, V, W, X, Y	A:1201, A:1202, A:1203, A:1204, A:1209, A:1210, A:1211, A:1212, A:1213, A:1214, A:1215, A:1216, A:1217, A:1218, A:1219, A:1220, A:1221, A:1222, A:1223, A:1224
8RW0	A	CLR	Cholesterol	Lipid	Cofactor	C, D, G	A:1202, A:1203, A:1206
8RW0	A	OLA	Oleic acid	Lipid	Cofactor	AA, BA, E, F, H, I, J, K, L, M, N, O, P, Q, R, S, T, U, V, W, X, Y, Z	A:1226, A:1227, A:1204, A:1205, A:1207, A:1208, A:1209, A:1210, A:1211, A:1212, A:1213, A:1214, A:1215, A:1216, A:1217, A:1218, A:1219, A:1220, A:1221, A:1222, A:1223, A:1224, A:1225
8RW0	A	NA	Sodium ion	Ion	Cofactor	CA	A:1228
8RW4	A	NA	Sodium ion	Ion	Cofactor	Y	A:1224
8RW4	A	CLR	Cholesterol	Lipid	Cofactor	C, D, E	A:1202, A:1203, A:1204
8RW4	A	OLA	Oleic acid	Lipid	Cofactor	F, G, H, I, J, K, L, M, N, O, P, Q, R, S, T, U, V, W, X	A:1205, A:1206, A:1207, A:1208, A:1209, A:1210, A:1211, A:1212, A:1213, A:1214, A:1215, A:1216, A:1217, A:1218, A:1219, A:1220, A:1221, A:1222, A:1223
8RW7	A	CLR	Cholesterol	Lipid	Cofactor	C, D, E	A:1202, A:1203, A:1204
8RW7	A	OLA	Oleic acid	Lipid	Cofactor	AA, BA, DA, EA, F, G, H, I, J, K, L, M, N, R, S, T, U, V, W, X, Y, Z	A:1226, A:1227, A:1229, A:1230, A:1205, A:1206, A:1207, A:1208, A:1209, A:1210, A:1211, A:1212, A:1213, A:1217, A:1218, A:1219, A:1220, A:1221, A:1222, A:1223, A:1224, A:1225
8RW7	A	NA	Sodium ion	Ion	Cofactor	FA	A:1231
8RW7	A	OLB	(2s)-2,3-dihydroxypropyl (9z)-octadec-9-enoate	Lipid		P	A:1215
8RW7	A	OLC	1-oleoyl-r-glycerol	Lipid		CA, O, Q	A:1228, A:1214, A:1216
8RWC	A	NA	Sodium ion	Ion	Cofactor	FA	A:1231
8RWC	A	CLR	Cholesterol	Lipid	Cofactor	C, D, E, F	A:1202, A:1203, A:1204, A:1205
8RWC	A	OLA	Oleic acid	Lipid	Cofactor	AA, BA, DA, EA, H, J, K, M, N, O, P, Q, R, S, T, U, X, Y, Z	A:1226, A:1227, A:1229, A:1230, A:1207, A:1209, A:1210, A:1212, A:1213, A:1214, A:1215, A:1216, A:1217, A:1218, A:1219, A:1220, A:1223, A:1224, A:1225
8RWC	A	OLC	1-oleoyl-r-glycerol	Lipid		CA, G, I, L, V, W	A:1228, A:1206, A:1208, A:1211, A:1221, A:1222
8RWD	A	CLR	Cholesterol	Lipid	Cofactor	C, D, E	A:1202, A:1203, A:1204
8RWD	A	OLA	Oleic acid	Lipid	Cofactor	AA, BA, CA, DA, EA, F, G, H, I, J, K, L, M, N, O, P, Q, R, S, T, U, V, W, X, Y, Z	A:1226, A:1227, A:1228, A:1229, A:1230, A:1205, A:1206, A:1207, A:1208, A:1209, A:1210, A:1211, A:1212, A:1213, A:1214, A:1215, A:1216, A:1217, A:1218, A:1219, A:1220, A:1221, A:1222, A:1223, A:1224, A:1225
8RWD	A	NA	Sodium ion	Ion	Cofactor	FA	A:1231
8RWE	A	NA	Sodium ion	Ion	Cofactor	FA	A:1231
8RWE	A	CLR	Cholesterol	Lipid	Cofactor	C, D, E	A:1202, A:1203, A:1204
8RWE	A	OLA	Oleic acid	Lipid	Cofactor	AA, BA, CA, DA, EA, F, G, H, I, K, L, M, N, O, R, S, T, U, V, W, X, Y, Z	A:1226, A:1227, A:1228, A:1229, A:1230, A:1205, A:1206, A:1207, A:1208, A:1210, A:1211, A:1212, A:1213, A:1214, A:1217, A:1218, A:1219, A:1220, A:1221, A:1222, A:1223, A:1224, A:1225
8RWE	A	OLC	1-oleoyl-r-glycerol	Lipid		J, P, Q	A:1209, A:1215, A:1216
8RWH	A	CLR	Cholesterol	Lipid	Cofactor	C, D, E	A:1202, A:1203, A:1204
8RWH	A	NA	Sodium ion	Ion	Cofactor	DA	A:1229
8RWH	A	OLA	Oleic acid	Lipid	Cofactor	AA, BA, CA, F, G, H, I, J, K, L, M, N, O, P, Q, R, S, T, U, V, W, Z	A:1226, A:1227, A:1228, A:1205, A:1206, A:1207, A:1208, A:1209, A:1210, A:1211, A:1212, A:1213, A:1214, A:1215, A:1216, A:1217, A:1218, A:1219, A:1220, A:1221, A:1222, A:1225
8RWH	A	OLB	(2s)-2,3-dihydroxypropyl (9z)-octadec-9-enoate	Lipid		X	A:1223
8RWH	A	OLC	1-oleoyl-r-glycerol	Lipid		Y	A:1224
8RWX	A	OLA	Oleic acid	Lipid	Cofactor	C, D, E, F, G, H, I, J, K, L, M, N, O, P, Q, R	A:1202, A:1203, A:1204, A:1205, A:1206, A:1207, A:1208, A:1209, A:1210, A:1211, A:1212, A:1213, A:1214, A:1215, A:1216, A:1217
8SG1	R	PLM	Palmitic acid	Lipid	Cofactor	H, I	R:402, R:403
8SG1	R	CLR	Cholesterol	Lipid	Cofactor	G	R:401
8T1V	A	NA	Sodium ion	Ion	Cofactor	C	A:1202
8TQB	A, B	CA	Calcium ion	Ion	Cofactor	D, E, G, H	A:1002, A:1003, B:1002, B:1003
8TR2	A, B	CA	Calcium ion	Ion	Cofactor	D, E, G, H	A:1002, A:1003, B:1002, B:1003
8U1U	A	NAG	D-glcnac	Other		F	A:900
8U4N	R	CLR	Cholesterol	Lipid	Cofactor	E	R:701
8U4O	R	CLR	Cholesterol	Lipid	Cofactor	F	R:701
8U4P	R	CLR	Cholesterol	Lipid	Cofactor	E	R:701
8U4Q	R	CLR	Cholesterol	Lipid	Cofactor	G	R:701
8U4R	R	CLR	Cholesterol	Lipid	Cofactor	D	R:701
8U4T	AA, I, Q, R	CLR	Cholesterol	Lipid	Cofactor	AA, BA, CA, DA, FA, M, N, O, Q, R, S, T, V, W, X, Y	Q:705, AA:701, AA:702, AA:703, AA:705, R:701, R:702, R:703, R:705, I:701, I:702, I:703, I:705, Q:701, Q:702, Q:703
8U4T	AA, I, Q, R	D21	(2r)-1-(hexadecanoyloxy)-3-(phosphonooxy)propan-2-yl (9z)-octadec-9-enoate	Other	Cofactor	EA, P, U, Z	AA:704, R:704, I:704, Q:704
8UGY	R	CLR	Cholesterol	Lipid	Cofactor	E, F, G, H, I	R:401, R:402, R:403, R:404, R:405
8UH3	D	CLR	Cholesterol	Lipid	Cofactor	F, G, H, I	D:401, D:402, D:403, D:404
8UNL	A	GTP	Guanosine-5'-triphosphate	Other	Cofactor	E	A:401
8UNM	A	GTP	Guanosine-5'-triphosphate	Other	Cofactor	E	A:401
8UNN	A	GTP	Guanosine-5'-triphosphate	Other	Cofactor	E	A:401
8UNO	A	GTP	Guanosine-5'-triphosphate	Other	Cofactor	E	A:401
8UNP	A	GTP	Guanosine-5'-triphosphate	Other	Cofactor	E	A:401
8UNQ	A	GTP	Guanosine-5'-triphosphate	Other	Cofactor	E	A:401
8UNR	A	GTP	Guanosine-5'-triphosphate	Other	Cofactor	E	A:401
8UNS	A	GTP	Guanosine-5'-triphosphate	Other	Cofactor	E	A:401
8UNT	A	GTP	Guanosine-5'-triphosphate	Other	Cofactor	E	A:401
8UNU	A	GTP	Guanosine-5'-triphosphate	Other	Cofactor	E	A:401
8UNV	A	GTP	Guanosine-5'-triphosphate	Other	Cofactor	E	A:401
8UNW	A	GTP	Guanosine-5'-triphosphate	Other	Cofactor	E	A:401
8UNX	A	GTP	Guanosine-5'-triphosphate	Other	Cofactor	E	A:401
8UNY	A	GTP	Guanosine-5'-triphosphate	Other	Cofactor	E	A:401
8UNZ	A	GTP	Guanosine-5'-triphosphate	Other	Cofactor	E	A:401
8UO0	A	GTP	Guanosine-5'-triphosphate	Other	Cofactor	E	A:401
8UO1	A	GTP	Guanosine-5'-triphosphate	Other	Cofactor	E	A:401
8UO1	A	MG	Magnesium ion	Ion	Cofactor	F	A:402
8UO2	A	GTP	Guanosine-5'-triphosphate	Other	Cofactor	E	A:401
8UO3	A	GTP	Guanosine-5'-triphosphate	Other	Cofactor	E	A:401
8UO3	A	MG	Magnesium ion	Ion	Cofactor	F	A:402
8UO4	A	GTP	Guanosine-5'-triphosphate	Other	Cofactor	E	A:401
8UO4	A	MG	Magnesium ion	Ion	Cofactor	F	A:402
8W1Z	B	CLR	Cholesterol	Lipid	Cofactor	I	B:804
8W1Z	A, B	NAG	D-glcnac	Other		C, D, E, F, G, H	A:801, A:802, A:803, B:801, B:802, B:803
8W88	R	CLR	Cholesterol	Lipid	Cofactor	F, G, H	R:401, R:402, R:403
8W8B	R	CLR	Cholesterol	Lipid	Cofactor	F, G, H, I, J	R:501, R:502, R:503, R:504, R:505
8W8B	R	PLM	Palmitic acid	Lipid	Cofactor	K	R:506
8W8W	R	CA	Calcium ion	Ion	Cofactor	G	R:501
8W8Y	R	CA	Calcium ion	Ion	Cofactor	G	R:501
8WKY	A	CA	Calcium ion	Ion	Cofactor	C	A:2101
8WKY	A	OLA	Oleic acid	Lipid	Cofactor	D, E, F, G, H, I	A:2102, A:2103, A:2104, A:2105, A:2106, A:2107
8WKZ	A	CA	Calcium ion	Ion	Cofactor	C	A:2101
8WKZ	A	OLA	Oleic acid	Lipid	Cofactor	D, E, F, G, H	A:2102, A:2103, A:2104, A:2105, A:2106
8X0B	A, B	NAG	D-glcnac	Other		C, F	A:901, B:901
8X0C	A, B	NAG	D-glcnac	Other		C, F	A:901, B:901
8X0D	A, B	NAG	D-glcnac	Other		C, F	A:901, B:901
8X0E	A, B	NAG	D-glcnac	Other		C, E	A:901, B:901
8X0G	A, B	NAG	D-glcnac	Other		C, E	A:901, B:901
8X0H	A, B	NAG	D-glcnac	Other		C, E	A:901, B:901
8XGM	A	CLR	Cholesterol	Lipid	Cofactor	G	A:401
8XOS	R	CLR	Cholesterol	Lipid	Cofactor	F, G	R:601, R:602
8XQI	A, B	CLR	Cholesterol	Lipid	Cofactor	C, D	A:401, B:401
8XQJ	C, D	CLR	Cholesterol	Lipid	Cofactor	E, F, G, H	C:401, C:402, C:403, D:401
8Y72	R	CLR	Cholesterol	Lipid	Cofactor	G, H	R:401, R:402
8Y73	R	CLR	Cholesterol	Lipid	Cofactor	G, H	R:401, R:402
8YN3	R	CLR	Cholesterol	Lipid	Cofactor	G	R:702
8YN5	R	CLR	Cholesterol	Lipid	Cofactor	G, H, I, J, K	R:702, R:703, R:704, R:705, R:706
8YN6	R	CLR	Cholesterol	Lipid	Cofactor	G, H, I, J, K	R:702, R:703, R:704, R:705, R:706
8YN7	R	CLR	Cholesterol	Lipid	Cofactor	G, H, I, J, K	R:702, R:703, R:704, R:705, R:706
8YN8	R	CLR	Cholesterol	Lipid	Cofactor	G, H, I, J, K	R:702, R:703, R:704, R:705, R:706
8YN9	R	CLR	Cholesterol	Lipid	Cofactor	G, H, I, J, K, L, M	R:702, R:703, R:704, R:705, R:706, R:707, R:708
8YNA	R	CLR	Cholesterol	Lipid	Cofactor	G, H, I, J, K, L, M	R:702, R:703, R:704, R:705, R:706, R:707, R:708
8YUT	R	CLR	Cholesterol	Lipid	Cofactor	G	R:402
8YUV	R	CLR	Cholesterol	Lipid	Cofactor	G	R:502
8YWF	R	A1D7Q	20-[[(2~{s})-1-oxidanyl-1,5-bis(oxidanylidene)-5-[2-[2-(2-oxidanylideneethoxy)ethoxy]ethylamino]pentan-2-yl]amino]-20-oxidanylidene-icosanoic acid	Other	Cofactor	G	R:501
8Z74	D	CLR	Cholesterol	Lipid	Cofactor	E, F	D:401, D:402
8ZJG	A	CLR	Cholesterol	Lipid	Cofactor	G, H, I, J	A:401, A:402, A:403, A:404
8ZPL	R	CLR	Cholesterol	Lipid	Cofactor	C, D	R:401, R:402
8ZPM	R	CLR	Cholesterol	Lipid	Cofactor	D, E	R:402, R:403
8ZPN	R	CLR	Cholesterol	Lipid	Cofactor	C	R:401
8ZSJ	R	CLR	Cholesterol	Lipid	Cofactor	F	R:401
8ZVZ	D	CLR	Cholesterol	Lipid	Cofactor	G, H, I, J, K	D:402, D:403, D:404, D:405, D:406
8ZW0	D	CLR	Cholesterol	Lipid	Cofactor	F, G	D:401, D:402
8ZYT	R	PIO	Dioctanoyl l-alpha-phosphatidyl-d-myo-inositol 4,5-diphosphate	Other	Cofactor	F	R:501
8ZYY	B	PIO	Dioctanoyl l-alpha-phosphatidyl-d-myo-inositol 4,5-diphosphate	Other	Cofactor	F	B:501
9AUC	P, R	PLM	Palmitic acid	Lipid	Cofactor	H, I, M, N, O	P:101, R:501, R:505, R:506, R:507
9AUC	R	Y01	Cholesterol hemisuccinate	Lipid		P, Q	R:508, R:509
9AUC	R	NAG	D-glcnac	Other		J, K, L	R:502, R:503, R:504
9BHM	R	Y01	Cholesterol hemisuccinate	Lipid		E	R:1000
9BLW	R	NAG	D-glcnac	Other		H	R:501
9BTW	R	NAG	D-glcnac	Other		H, I	R:501, R:502
9BUC	P	A1B90	Icosanedioic acid	Other	Cofactor	G	P:101
9BUD	P	A1B90	Icosanedioic acid	Other	Cofactor	G	P:101
9BUY	R	CLR	Cholesterol	Lipid	Cofactor	F, G, H	R:501, R:502, R:503
9C2F	A, B	NAG	D-glcnac	Other		D, K, L, N, O	A:1001, A:1008, A:1009, B:1002, B:1003
9CHU	C	FK5	Tacro	Other	Cofactor	E	C:201
9CHV	C	FK5	Tacro	Other	Cofactor	D	C:201
9CHX	C	FK5	Tacro	Other	Cofactor	E	C:201
9DYE	R	CLR	Cholesterol	Lipid	Cofactor	F, G	R:502, R:503
9DYF	R	CLR	Cholesterol	Lipid	Cofactor	F, G, H	R:502, R:503, R:504
9E51	A	CLR	Cholesterol	Lipid	Cofactor	E, F	A:1201, A:1202
9E82	A	CLR	Cholesterol	Lipid	Cofactor	F	A:501
9E9S	D	Y01	Cholesterol hemisuccinate	Lipid		H	D:403
9E9S	D	NAG	D-glcnac	Other		G	D:402
9EKH	A	NAG	D-glcnac	Other		E	A:1301
9FUP	A	CLR	Cholesterol	Lipid	Cofactor	C, D, E	A:1202, A:1203, A:1204
9FUP	A	OLA	Oleic acid	Lipid	Cofactor	F, G, H, I, J, K, L, M, N, O, P	A:1205, A:1206, A:1207, A:1208, A:1209, A:1210, A:1211, A:1212, A:1213, A:1214, A:1215
9FUP	A	NA	Sodium ion	Ion	Cofactor	B	A:1201
9FUP	A	OLB	(2s)-2,3-dihydroxypropyl (9z)-octadec-9-enoate	Lipid		Q, R	A:1216, A:1217
9FUP	A	OLC	1-oleoyl-r-glycerol	Lipid		S, T	A:1218, A:1219
9GE3	R	NAG	D-glcnac	Other		G	R:402
9H2X	A	NA	Sodium ion	Ion	Cofactor	B	A:1201
9H2X	A	CLR	Cholesterol	Lipid	Cofactor	C, D, E	A:1202, A:1203, A:1204
9H2X	A	OLA	Oleic acid	Lipid	Cofactor	F, G, H, I, J, K, L, M, N, O, P, Q, R, S, T, U, V, W, X, Y, Z	A:1205, A:1206, A:1207, A:1208, A:1209, A:1210, A:1211, A:1212, A:1213, A:1214, A:1215, A:1216, A:1217, A:1218, A:1219, A:1220, A:1221, A:1222, A:1223, A:1224, A:1225
9H37	A	NA	Sodium ion	Ion	Cofactor	B	A:1201
9H37	A	CLR	Cholesterol	Lipid	Cofactor	C, D, E	A:1202, A:1203, A:1204
9H37	A	OLA	Oleic acid	Lipid	Cofactor	F, G, H, I, J, K, L, M, N, O, P, Q, R, S, T, U, V, W, X, Y, Z	A:1205, A:1206, A:1207, A:1208, A:1209, A:1210, A:1211, A:1212, A:1213, A:1214, A:1215, A:1216, A:1217, A:1218, A:1219, A:1220, A:1221, A:1222, A:1223, A:1224, A:1225
9HC0	A	OLA	Oleic acid	Lipid	Cofactor	B, C, D, E, F	A:1201, A:1202, A:1203, A:1204, A:1205
9HC3	A	OLA	Oleic acid	Lipid	Cofactor	B, C, D, E	A:1201, A:1202, A:1203, A:1204
9HYI	R	CLR	Cholesterol	Lipid	Cofactor	E, F	R:501, R:502
9HYI	R	T7M	Phosphatidylinositol-4-phosphate	Other	Cofactor	G	R:503
9II2	B, R	CLR	Cholesterol	Lipid	Cofactor	J, K, L, N, O, P	R:1002, R:1003, R:1004, B:1002, B:1003, B:1004
9II3	B, R	CLR	Cholesterol	Lipid	Cofactor	H, J	R:902, B:902
9IJ9	R	CLR	Cholesterol	Lipid	Cofactor	F	R:502
9IJA	R	CLR	Cholesterol	Lipid	Cofactor	C	R:502
9IMA	A, B	CLR	Cholesterol	Lipid	Cofactor	E, F, G, H, I, J	B:401, B:402, B:403, A:401, A:402, A:403
9IXJ	R	CLR	Cholesterol	Lipid	Cofactor	G	R:402
9JCQ	D	CLR	Cholesterol	Lipid	Cofactor	H, I	D:1003, D:1004
9KB6	A	NAG	D-glcnac	Other		B, C, D, E	A:1001, A:1002, A:1003, A:1004
9KVG	R	CHO	Glycochenodeoxycholic acid	Other	Cofactor	G	R:502
9KVG	R	Y01	Cholesterol hemisuccinate	Lipid		H	R:503
9KVH	R	CHO	Glycochenodeoxycholic acid	Other	Cofactor	H	R:503
9KVH	R	CLR	Cholesterol	Lipid	Cofactor	I	R:504
9KVI	R	CHO	Glycochenodeoxycholic acid	Other	Cofactor	G	R:502
9KVI	R	CLR	Cholesterol	Lipid	Cofactor	H	R:503
9L60	D	CLR	Cholesterol	Lipid	Cofactor	F, G	D:401, D:402
9LL7	R	CLR	Cholesterol	Lipid	Cofactor	F	R:501
9LL8	R	CLR	Cholesterol	Lipid	Cofactor	F	R:502
9LLG	R	CLR	Cholesterol	Lipid	Cofactor	C, E	R:601, R:603
9LLG	M	PLM	Palmitic acid	Lipid	Cofactor	F	M:501
9LQU	A, B	CLR	Cholesterol	Lipid	Cofactor	E, F, G, H, I, J, K, L, O, P, Q, R, S, T, U, V	B:401, B:402, B:403, B:404, B:405, B:406, B:407, B:408, A:401, A:402, A:403, A:404, A:405, A:406, A:407, A:408
9LQU	A, B	PCF	Colfoscerili palmitas	Other	Cofactor	M, N, W, X	B:409, B:410, A:409, A:410
9LQW	A, B	CLR	Cholesterol	Lipid	Cofactor	F, G, H, I, J, K, L, M, O, P, Q, R, S, T, U, V	A:402, A:403, A:404, A:405, A:406, A:407, A:408, A:409, B:402, B:403, B:404, B:405, B:406, B:407, B:408, B:409
9LQW	A, B	PCF	Colfoscerili palmitas	Other	Cofactor	E, N	A:401, B:401
9LQX	A, B	CLR	Cholesterol	Lipid	Cofactor	E, F, G, H, I, J, K, L, M, Q, R, S, T, U, V, W	A:401, A:402, A:403, A:404, A:405, A:406, A:407, A:408, A:409, B:404, B:405, B:406, B:407, B:408, B:409, B:410
9LQX	B	PCF	Colfoscerili palmitas	Other	Cofactor	N, O, P	B:401, B:402, B:403
9LQY	A, B	CLR	Cholesterol	Lipid	Cofactor	E, F, G, H, I, J, K, L, N, O, P, Q, R, S, T, U	A:403, A:404, A:405, A:406, A:407, A:408, A:409, A:410, B:402, B:403, B:404, B:405, B:406, B:407, B:408, B:409
