,Approval,Class,Drug Class,Drug Name,EntryName,Gene,INDEX,Indication(s),LigandType,Phase,PhaseDate,ClinicalStatus,Status,Subfamily,Target class,Target_novelty,Trial name,Uniprot,ModeOfAction,Note
2147,1962,Class A (Rhodopsin),small molecule,thioridazine,5ht2c_human,HTR2C,ASH_Sep2016_34,psychosis,Aminergic ,4,,-,approved,5-Hydroxytryptamine receptors,GPCR;Rhodopsin,established,thioridazine,P28335,antagonist,
2148,1962,Class A (Rhodopsin),small molecule,thioridazine,drd3_human,DRD3,ASH_Sep2016_205,psychosis,Aminergic ,4,,-,approved,Dopamine receptors,GPCR;Rhodopsin,established,thioridazine,P35462,antagonist,
2149,1962,Class A (Rhodopsin),small molecule,thioridazine,drd4_human,DRD4,ASH_Sep2016_219,psychosis,Aminergic ,4,,-,approved,Dopamine receptors,GPCR;Rhodopsin,established,thioridazine,P21917,antagonist,
2150,1967,Class A (Rhodopsin),small molecule,thiothixene,5ht2a_human,HTR2A,ASH_Sep2016_19,psychosis,Aminergic ,4,,-,approved,5-Hydroxytryptamine receptors,GPCR;Rhodopsin,established,thiothixene,P28223,antagonist,
2151,1967,Class A (Rhodopsin),small molecule,thiothixene,drd2_human,DRD2,ASH_Sep2016_67,psychosis,Aminergic ,4,,-,approved,Dopamine receptors,GPCR;Rhodopsin,established,thiothixene,P14416,antagonist,
2152,1998,Class A (Rhodopsin),small molecule,tolterodine,acm1_human,CHRM1,2013,incontinence,Aminergic ,4,,-,approved,Acetylcholine receptors (muscarinic),GPCR;Rhodopsin,established,thvd-201,P11229,antagonist,
2153,1998,Class A (Rhodopsin),small molecule,tolterodine,acm2_human,CHRM2,2013,incontinence,Aminergic ,4,,-,approved,Acetylcholine receptors (muscarinic),GPCR;Rhodopsin,established,thvd-201,P08172,antagonist,
2154,1998,Class A (Rhodopsin),small molecule,tolterodine,acm3_human,CHRM3,2013,incontinence,Aminergic ,4,,-,approved,Acetylcholine receptors (muscarinic),GPCR;Rhodopsin,established,thvd-201,P20309,antagonist,
2155,1998,Class A (Rhodopsin),small molecule,tolterodine,acm4_human,CHRM4,2013,incontinence,Aminergic ,4,,-,approved,Acetylcholine receptors (muscarinic),GPCR;Rhodopsin,established,thvd-201,P08173,antagonist,
2156,1998,Class A (Rhodopsin),small molecule,tolterodine,acm5_human,CHRM5,2013,incontinence,Aminergic ,4,,-,approved,Acetylcholine receptors (muscarinic),GPCR;Rhodopsin,established,thvd-201,P08912,antagonist,
2157,2004,Class A (Rhodopsin),small molecule,tiotropium,acm2_human,CHRM2,MMAmay2016_0589,chronic obstructive pulmonary disease (COPD),Aminergic ,4,,-,approved,Acetylcholine receptors (muscarinic),GPCR;Rhodopsin,established,tiotropium + olodaterol,P08172,antagonist,
2158,2004,Class A (Rhodopsin),small molecule,tiotropium,acm1_human,CHRM1,MMAmay2016_0590,chronic obstructive pulmonary disease (COPD),Aminergic ,4,,-,approved,Acetylcholine receptors (muscarinic),GPCR;Rhodopsin,established,tiotropium + olodaterol,P11229,antagonist,
2159,2004,Class A (Rhodopsin),small molecule,tiotropium,acm3_human,CHRM3,MMAmay2016_0591,chronic obstructive pulmonary disease (COPD),Aminergic ,4,,-,approved,Acetylcholine receptors (muscarinic),GPCR;Rhodopsin,established,tiotropium + olodaterol,P20309,antagonist,
2160,2004,Class A (Rhodopsin),small molecule,tiotropium,acm1_human,CHRM1,2019,cystic fibrosis; chronic obstructive pulmonary disorder (COPD),Aminergic ,4,,-,approved,Acetylcholine receptors (muscarinic),GPCR;Rhodopsin,established,"tiotropium bromide,spiriva",P11229,antagonist,
2161,2004,Class A (Rhodopsin),small molecule,tiotropium,acm2_human,CHRM2,2019,cystic fibrosis; chronic obstructive pulmonary disorder (COPD),Aminergic ,4,,-,approved,Acetylcholine receptors (muscarinic),GPCR;Rhodopsin,established,"tiotropium bromide,spiriva",P08172,antagonist,
2162,2004,Class A (Rhodopsin),small molecule,tiotropium,acm3_human,CHRM3,2019,cystic fibrosis; chronic obstructive pulmonary disorder (COPD),Aminergic ,4,,-,approved,Acetylcholine receptors (muscarinic),GPCR;Rhodopsin,established,"tiotropium bromide,spiriva",P20309,antagonist,
2163,1977,Class A (Rhodopsin),small molecule,cimetidine,hrh2_human,HRH2,MMAmay2016_0601,Antihistamines,Aminergic ,4,,-,approved,Histamine receptors,GPCR;Rhodopsin,established,"tl-118, hamsa-1, cyclophosphamide + diclofenac + sulfasalazine + cimetidine",P25021,antagonist,
2164,1977,Class A (Rhodopsin),small molecule,cyclobenzaprine,5ht2a_human,HTR2A,MMAmay2016_0082,fibromyalgia,Aminergic ,4,,-,approved,5-Hydroxytryptamine receptors,GPCR;Rhodopsin,established,tnx-102,P28223,antagonist,
2165,1998,Class A (Rhodopsin),small molecule,tolterodine,acm1_human,CHRM1,2036,incontinence,Aminergic ,4,,-,approved,Acetylcholine receptors (muscarinic),GPCR;Rhodopsin,established,"tolterodine extended release capsules,detrol la",P11229,antagonist,
2166,1998,Class A (Rhodopsin),small molecule,tolterodine,acm2_human,CHRM2,2036,incontinence,Aminergic ,4,,-,approved,Acetylcholine receptors (muscarinic),GPCR;Rhodopsin,established,"tolterodine extended release capsules,detrol la",P08172,antagonist,
2167,1998,Class A (Rhodopsin),small molecule,tolterodine,acm3_human,CHRM3,2036,incontinence,Aminergic ,4,,-,approved,Acetylcholine receptors (muscarinic),GPCR;Rhodopsin,established,"tolterodine extended release capsules,detrol la",P20309,antagonist,
2168,1998,Class A (Rhodopsin),small molecule,tolterodine,acm4_human,CHRM4,2036,incontinence,Aminergic ,4,,-,approved,Acetylcholine receptors (muscarinic),GPCR;Rhodopsin,established,"tolterodine extended release capsules,detrol la",P08173,antagonist,
2169,1998,Class A (Rhodopsin),small molecule,tolterodine,acm5_human,CHRM5,2036,incontinence,Aminergic ,4,,-,approved,Acetylcholine receptors (muscarinic),GPCR;Rhodopsin,established,"tolterodine extended release capsules,detrol la",P08912,antagonist,
2170,2009,Class A (Rhodopsin),small molecule,tolvaptan,v2r_human,AVPR2,2037,Antihypertensive,Peptide ,4,,-,approved,Vasopressin and oxytocin receptors,GPCR;Rhodopsin,established,"tolvaptan, opc-41061,samsca",P30518,antagonist,
2171,2001,Class A (Rhodopsin),small molecule,bosentan,ednra_human,EDNRA,2053,Antihypertensive,Peptide ,4,,-,approved,Endothelin receptors,GPCR;Rhodopsin,established,tracleer,P25101,antagonist,
2172,2001,Class A (Rhodopsin),small molecule,bosentan,ednrb_human,EDNRB,2053,Antihypertensive,Peptide ,4,,-,approved,Endothelin receptors,GPCR;Rhodopsin,established,tracleer,P24530,antagonist,
2173,1975,Class A (Rhodopsin),small molecule,oxybutynin,acm1_human,CHRM1,2067,incontinence,Aminergic ,4,,-,approved,Acetylcholine receptors (muscarinic),GPCR;Rhodopsin,established,"transdermal oxybutynin patch, oxybutynin topical gel,oxytrol, kentera, gelnique",P11229,antagonist,
2174,1975,Class A (Rhodopsin),small molecule,oxybutynin,acm2_human,CHRM2,2067,incontinence,Aminergic ,4,,-,approved,Acetylcholine receptors (muscarinic),GPCR;Rhodopsin,established,"transdermal oxybutynin patch, oxybutynin topical gel,oxytrol, kentera, gelnique",P08172,antagonist,
2175,1975,Class A (Rhodopsin),small molecule,oxybutynin,acm3_human,CHRM3,2067,incontinence,Aminergic ,4,,-,approved,Acetylcholine receptors (muscarinic),GPCR;Rhodopsin,established,"transdermal oxybutynin patch, oxybutynin topical gel,oxytrol, kentera, gelnique",P20309,antagonist,
2176,1981,Class A (Rhodopsin),small molecule,timolol,adrb1_human,ADRB1,2071,Antiglaucomic,Aminergic ,4,,-,approved,Adrenoceptors,GPCR;Rhodopsin,established,"travoprost + timolol,extravan, duotrav",P08588,antagonist,
2177,1981,Class A (Rhodopsin),small molecule,timolol,adrb2_human,ADRB2,2071,Antiglaucomic,Aminergic ,4,,-,approved,Adrenoceptors,GPCR;Rhodopsin,established,"travoprost + timolol,extravan, duotrav",P07550,antagonist,
2178,2002,Class A (Rhodopsin),small molecule,olmesartan medoxomil,agtr1_human,AGTR1,2080,Antihypertensive,Peptide ,4,,-,approved,Angiotensin receptors,GPCR;Rhodopsin,established,tribenzor,P30556,antagonist,
2179,1959,Class A (Rhodopsin),small molecule,trifluoperazine,5ht2a_human,HTR2A,ASH_Sep2016_18,psychosis,Aminergic ,4,,-,approved,5-Hydroxytryptamine receptors,GPCR;Rhodopsin,established,trifluoperazine,P28223,antagonist,
2180,1959,Class A (Rhodopsin),small molecule,trifluoperazine,5ht2c_human,HTR2C,ASH_Sep2016_36,psychosis,Aminergic ,4,,-,approved,5-Hydroxytryptamine receptors,GPCR;Rhodopsin,established,trifluoperazine,P28335,antagonist,
2181,1959,Class A (Rhodopsin),small molecule,trifluoperazine,drd3_human,DRD3,ASH_Sep2016_203,psychosis,Aminergic ,4,,-,approved,Dopamine receptors,GPCR;Rhodopsin,established,trifluoperazine,P35462,antagonist,
2182,1959,Class A (Rhodopsin),small molecule,trifluoperazine,drd4_human,DRD4,ASH_Sep2016_217,psychosis,Aminergic ,4,,-,approved,Dopamine receptors,GPCR;Rhodopsin,established,trifluoperazine,P21917,antagonist,
2183,1979,Class A (Rhodopsin),small molecule,trimipramine,5ht2a_human,HTR2A,ASH_Sep2016_15,unipolar depression,Aminergic ,4,,-,approved,5-Hydroxytryptamine receptors,GPCR;Rhodopsin,established,trimipramine,P28223,antagonist,
2184,1979,Class A (Rhodopsin),small molecule,trimipramine,5ht2c_human,HTR2C,ASH_Sep2016_37,unipolar depression,Aminergic ,4,,-,approved,5-Hydroxytryptamine receptors,GPCR;Rhodopsin,established,trimipramine,P28335,antagonist,
2185,1979,Class A (Rhodopsin),small molecule,trimipramine,drd2_human,DRD2,ASH_Sep2016_62,unipolar depression,Aminergic ,4,,-,approved,Dopamine receptors,GPCR;Rhodopsin,established,trimipramine,P14416,antagonist,
2186,1979,Class A (Rhodopsin),small molecule,trimipramine,ada1a_human,ADRA1A,ASH_Sep2016_89,unipolar depression,Aminergic ,4,,-,approved,Adrenoceptors,GPCR;Rhodopsin,established,trimipramine,P35348,antagonist,
2187,1979,Class A (Rhodopsin),small molecule,trimipramine,ada1b_human,ADRA1B,ASH_Sep2016_101,unipolar depression,Aminergic ,4,,-,approved,Adrenoceptors,GPCR;Rhodopsin,established,trimipramine,P35368,antagonist,
2188,1979,Class A (Rhodopsin),small molecule,trimipramine,ada1d_human,ADRA1D,ASH_Sep2016_118,unipolar depression,Aminergic ,4,,-,approved,Adrenoceptors,GPCR;Rhodopsin,established,trimipramine,P25100,antagonist,
2189,1979,Class A (Rhodopsin),small molecule,trimipramine,hrh1_human,HRH1,ASH_Sep2016_234,unipolar depression,Aminergic ,4,,-,approved,Histamine receptors,GPCR;Rhodopsin,established,trimipramine,P35367,antagonist,
2190,1960,Class A (Rhodopsin),small molecule,tropicamide,acm3_human,CHRM3,ASH_Sep2016_70,myopia,Aminergic ,4,,-,approved,Acetylcholine receptors (muscarinic),GPCR;Rhodopsin,established,tropicamide,P20309,antagonist,
2191,2004,Class A (Rhodopsin),small molecule,trospium,acm1_human,CHRM1,2086,incontinence,Aminergic ,4,,-,approved,Acetylcholine receptors (muscarinic),GPCR;Rhodopsin,established,"trospium chloride,sanctura",P11229,antagonist,
2192,2004,Class A (Rhodopsin),small molecule,trospium,acm2_human,CHRM2,2086,incontinence,Aminergic ,4,,-,approved,Acetylcholine receptors (muscarinic),GPCR;Rhodopsin,established,"trospium chloride,sanctura",P08172,antagonist,
2193,2004,Class A (Rhodopsin),small molecule,trospium,acm3_human,CHRM3,2086,incontinence,Aminergic ,4,,-,approved,Acetylcholine receptors (muscarinic),GPCR;Rhodopsin,established,"trospium chloride,sanctura",P20309,antagonist,
2194,2004,Class A (Rhodopsin),small molecule,trospium,acm4_human,CHRM4,2086,incontinence,Aminergic ,4,,-,approved,Acetylcholine receptors (muscarinic),GPCR;Rhodopsin,established,"trospium chloride,sanctura",P08173,antagonist,
2195,2004,Class A (Rhodopsin),small molecule,trospium,acm5_human,CHRM5,2086,incontinence,Aminergic ,4,,-,approved,Acetylcholine receptors (muscarinic),GPCR;Rhodopsin,established,"trospium chloride,sanctura",P08912,antagonist,
2196,2013,Class A (Rhodopsin),small molecule,umeclidinium,acm2_human,CHRM2,MMAmay2016_0618,Bronchodilator ; COPD,Aminergic ,4,,-,approved,Acetylcholine receptors (muscarinic),GPCR;Rhodopsin,established,umeclidinium + vilanterol,P08172,antagonist,
2197,2013,Class A (Rhodopsin),small molecule,umeclidinium,acm3_human,CHRM3,MMAmay2016_0618,Bronchodilator ; COPD,Aminergic ,4,,-,approved,Acetylcholine receptors (muscarinic),GPCR;Rhodopsin,established,umeclidinium + vilanterol,P20309,antagonist,
2198,2012,Class A (Rhodopsin),small molecule,valsartan,agtr1_human,AGTR1,2122,Antihypertensive,Peptide ,4,,-,approved,Angiotensin receptors,GPCR;Rhodopsin,established,"valsartan,diovan",P30556,antagonist,
2199,1998,Class A (Rhodopsin),small molecule,naltrexone,oprd_human,OPRD1,2168,substance abuse,Peptide ,4,,-,approved,Opioid receptors,GPCR;Rhodopsin,established,vivitrol,P41143,antagonist,
2200,1998,Class A (Rhodopsin),small molecule,naltrexone,oprk_human,OPRK1,2168,substance abuse,Peptide ,4,,-,approved,Opioid receptors,GPCR;Rhodopsin,established,vivitrol,P41145,antagonist,
2201,1998,Class A (Rhodopsin),small molecule,naltrexone,oprm_human,OPRM1,2168,substance abuse,Peptide ,4,,-,approved,Opioid receptors,GPCR;Rhodopsin,established,vivitrol,P35372,antagonist,
2202,2014,Class A (Rhodopsin),small molecule,vorapaxar,par1_human,F2R,2175,cardiovascular disease,Peptide ,4,,-,approved,Proteinase-activated receptors,GPCR;Rhodopsin,established,"vorapaxar , sch-530348",P25116,antagonist,
2203,2014,Class A (Rhodopsin),small molecule,vorapaxar,par3_human,F2RL2,2175,cardiovascular disease,Peptide ,4,,-,approved,Proteinase-activated receptors,GPCR;Rhodopsin,established,"vorapaxar , sch-530348",O00254,antagonist,
2204,2014,Class A (Rhodopsin),small molecule,vorapaxar,par4_human,F2RL3,2175,cardiovascular disease,Peptide ,4,,-,approved,Proteinase-activated receptors,GPCR;Rhodopsin,established,"vorapaxar , sch-530348",Q96RI0,antagonist,
2205,1967,Class A (Rhodopsin),small molecule,propranolol,adrb1_human,ADRB1,2183,cancer cachexia,Aminergic ,4,,-,approved,Adrenoceptors,GPCR;Rhodopsin,established,vt-122,P08588,antagonist,
2206,1996,Class A (Rhodopsin),small molecule,zafirlukast,cltr1_human,CYSLTR1,2235,Anti-Asthmatic,Lipid ,4,,-,approved,Leukotriene receptors,GPCR;Rhodopsin,established,"zafirlukast,accolate",Q9Y271,antagonist,
2207,1977,Class A (Rhodopsin),small molecule,ranitidine,hrh2_human,HRH2,2238,antiulcer,Aminergic ,4,,-,approved,Histamine receptors,GPCR;Rhodopsin,established,"zantac,ranitidine hydrochloride",P25021,antagonist,
2208,2001,Class A (Rhodopsin),small molecule,ziprasidone,5ht2c_human,HTR2C,ASH_Sep2016_30,schizophrenia,Aminergic ,4,,-,approved,5-Hydroxytryptamine receptors,GPCR;Rhodopsin,established,ziprasidone,P28335,antagonist,
2209,2001,Class A (Rhodopsin),small molecule,ziprasidone,drd2_human,DRD2,2243,schizophrenia,Aminergic ,4,,-,approved,Dopamine receptors,GPCR;Rhodopsin,established,"ziprasidone hcl, ziprasidone mesylate,geodon, zeldox",P14416,antagonist,
2210,2001,Class A (Rhodopsin),small molecule,ziprasidone,5ht2a_human,HTR2A,2243,schizophrenia,Aminergic ,4,,-,approved,5-Hydroxytryptamine receptors,GPCR;Rhodopsin,established,"ziprasidone hcl, ziprasidone mesylate,geodon, zeldox",P28223,antagonist,
2211,2009,Class A (Rhodopsin),small molecule,dronedarone,ada1a_human,ADRA1A,NRDD190,Anti-Arrhythmia,Aminergic ,4,,-,approved,Adrenoceptors,GPCR;Rhodopsin,established,-,P35348,blocker,
2212,2009,Class A (Rhodopsin),small molecule,dronedarone,adrb1_human,ADRB1,NRDD190,Anti-Arrhythmia,Aminergic ,4,,-,approved,Adrenoceptors,GPCR;Rhodopsin,established,-,P08588,blocker,
2213,1985,Class A (Rhodopsin),small molecule,amiodarone,ada1a_human,ADRA1A,160,Anti-Arrhythmia,Aminergic ,4,,-,approved,Adrenoceptors,GPCR;Rhodopsin,established,"amiodarone hcl,amio-aqueous iv",P35348,blocker,
2214,1985,Class A (Rhodopsin),small molecule,amiodarone,adrb1_human,ADRB1,160,Anti-Arrhythmia,Aminergic ,4,,-,approved,Adrenoceptors,GPCR;Rhodopsin,established,"amiodarone hcl,amio-aqueous iv",P08588,blocker,
2215,2009,Class A (Rhodopsin),small molecule,dronedarone,ada1a_human,ADRA1A,2270,Anti-Arrhythmia,Aminergic ,4,,-,approved,Adrenoceptors,GPCR;Rhodopsin,established,dronedarone,P35348,blocker,
2216,2009,Class A (Rhodopsin),small molecule,dronedarone,adrb1_human,ADRB1,2270,Anti-Arrhythmia,Aminergic ,4,,-,approved,Adrenoceptors,GPCR;Rhodopsin,established,dronedarone,P08588,blocker,
2217,2015,Class A (Rhodopsin),enzyme,asfotase alfa,s1pr1_human,S1PR1,ASH_Sep2016_303,hypophosphatasia,Lipid ,4,,-,approved,Lysophospholipid (S1P) receptors,GPCR;Rhodopsin,established,asfotase alfa,P21453,hydrolytic enzyme,
2218,1964,Class A (Rhodopsin),small molecule,desipramine,adrb1_human,ADRB1,NRDD148,Anti-depressant,Aminergic ,4,,-,approved,Adrenoceptors,GPCR;Rhodopsin,established,-,P08588,inhibitor,
2219,1964,Class A (Rhodopsin),small molecule,desipramine,adrb2_human,ADRB2,NRDD148,Anti-depressant,Aminergic ,4,,-,approved,Adrenoceptors,GPCR;Rhodopsin,established,-,P07550,inhibitor,
2220,1964,Class A (Rhodopsin),small molecule,desipramine,acm1_human,CHRM1,NRDD148,Anti-depressant,Aminergic ,4,,-,approved,Acetylcholine receptors (muscarinic),GPCR;Rhodopsin,established,-,P11229,inhibitor,
2221,1964,Class A (Rhodopsin),small molecule,desipramine,acm2_human,CHRM2,NRDD148,Anti-depressant,Aminergic ,4,,-,approved,Acetylcholine receptors (muscarinic),GPCR;Rhodopsin,established,-,P08172,inhibitor,
2222,1964,Class A (Rhodopsin),small molecule,desipramine,hrh1_human,HRH1,NRDD148,Anti-depressant,Aminergic ,4,,-,approved,Histamine receptors,GPCR;Rhodopsin,established,-,P35367,inhibitor,
2223,1970,Class A (Rhodopsin),small molecule,flavoxate,acm1_human,CHRM1,NRDD230,Antispasmodics,Aminergic ,4,,-,approved,Acetylcholine receptors (muscarinic),GPCR;Rhodopsin,established,-,P11229,inhibitor,
2224,1970,Class A (Rhodopsin),small molecule,flavoxate,acm2_human,CHRM2,NRDD230,Antispasmodics,Aminergic ,4,,-,approved,Acetylcholine receptors (muscarinic),GPCR;Rhodopsin,established,-,P08172,inhibitor,
2225,1994,Class A (Rhodopsin),small molecule,nefazodone,ada1a_human,ADRA1A,NRDD380,Anti-depressant,Aminergic ,4,,-,approved,Adrenoceptors,GPCR;Rhodopsin,established,-,P35348,inhibitor,
2226,1994,Class A (Rhodopsin),small molecule,nefazodone,ada1b_human,ADRA1B,NRDD380,Anti-depressant,Aminergic ,4,,-,approved,Adrenoceptors,GPCR;Rhodopsin,established,-,P35368,inhibitor,
2227,1994,Class A (Rhodopsin),small molecule,nefazodone,5ht2a_human,HTR2A,NRDD380,Anti-depressant,Aminergic ,4,,-,approved,5-Hydroxytryptamine receptors,GPCR;Rhodopsin,established,-,P28223,inhibitor,
2228,1976,Class A (Rhodopsin),small molecule,phendimetrazine,ada1a_human,ADRA1A,NRDD427,Appetite suppressant,Aminergic ,4,,-,approved,Adrenoceptors,GPCR;Rhodopsin,established,-,P35348,inhibitor,
2229,1976,Class A (Rhodopsin),small molecule,phendimetrazine,ada1b_human,ADRA1B,NRDD427,Appetite suppressant,Aminergic ,4,,-,approved,Adrenoceptors,GPCR;Rhodopsin,established,-,P35368,inhibitor,
2230,1980,Class A (Rhodopsin),small molecule,amoxapine,drd2_human,DRD2,ASH_Sep2016_64,unipolar depression,Aminergic ,4,,-,approved,Dopamine receptors,GPCR;Rhodopsin,established,amoxapine,P14416,inhibitor,
2231,1980,Class A (Rhodopsin),small molecule,amoxapine,drd1_human,DRD1,ASH_Sep2016_200,unipolar depression,Aminergic ,4,,-,approved,Dopamine receptors,GPCR;Rhodopsin,established,amoxapine,P21728,inhibitor,
2232,1980,Class A (Rhodopsin),small molecule,amoxapine,drd3_human,DRD3,ASH_Sep2016_210,unipolar depression,Aminergic ,4,,-,approved,Dopamine receptors,GPCR;Rhodopsin,established,amoxapine,P35462,inhibitor,
2233,1980,Class A (Rhodopsin),small molecule,amoxapine,drd4_human,DRD4,ASH_Sep2016_221,unipolar depression,Aminergic ,4,,-,approved,Dopamine receptors,GPCR;Rhodopsin,established,amoxapine,P21917,inhibitor,
2234,1980,Class A (Rhodopsin),small molecule,amoxapine,drd5_human,DRD5,ASH_Sep2016_228,unipolar depression,Aminergic ,4,,-,approved,Dopamine receptors,GPCR;Rhodopsin,established,amoxapine,P21918,inhibitor,
2235,2012,Class F (Frizzled),small molecule,vismodegib,smo_human,SMO,2822,Antineoplastic,Protein ,4,,-,approved,Frizzled,GPCR;Frizzled,established,"gdc-0449, hedgehog pathway inhibitor",Q99835,inhibitor,
2236,2015,Class F (Frizzled),small molecule,sonidegib,smo_human,SMO,1101,Antineoplastic,Protein ,4,,-,approved,Frizzled,GPCR;Frizzled,established,lde225,Q99835,inhibitor,
2237,1981,Class A (Rhodopsin),small molecule,trazodone,5ht1a_human,HTR1A,MMAmay2016_0460,Anti-depressant; for Hypoactive Sexual Desire Disorder and Female Sexual Dysfunction,Aminergic ,4,,-,approved,5-Hydroxytryptamine receptors,GPCR;Rhodopsin,established,"lorexys, sip-104, bupropion/trazodone",P08908,inhibitor,
