,Drug Name,Drug Class,LigandType,ModeOfAction,DrugAliases,TargetCategory,Gene,EntryName,Uniprot,Class,Target class,Subfamily,Target_novelty,INDEX,Trial name,Indication(s),Phase,PhaseDate,ClinicalStatus,Status,Approval,Note
1924,naltrexone,small molecule,Peptide,antagonist,,primary,OPRM1,oprm_human,P35372,Class A (Rhodopsin),GPCR;Rhodopsin,Opioid receptors,established,MMAmay2016_0073,"pxt3003, baclofen + naltrexone + sorbitol",Analgesics; for type 1A Charcot-Marie-Tooth disease,4,,-,approved,1998,
1925,naltrexone,small molecule,Peptide,antagonist,,primary,OPRD1,oprd_human,P41143,Class A (Rhodopsin),GPCR;Rhodopsin,Opioid receptors,established,MMAmay2016_0074,"pxt3003, baclofen + naltrexone + sorbitol",Analgesics; for type 1A Charcot-Marie-Tooth disease,4,,-,approved,1998,
1926,naltrexone,small molecule,Peptide,antagonist,,primary,OPRK1,oprk_human,P41145,Class A (Rhodopsin),GPCR;Rhodopsin,Opioid receptors,established,MMAmay2016_0075,"pxt3003, baclofen + naltrexone + sorbitol",Analgesics; for type 1A Charcot-Marie-Tooth disease,4,,-,approved,1998,
1927,macimorelin,peptide,Peptide,agonist,aezs-130,primary,GHSR,ghsr_human,Q92847,Class A (Rhodopsin),GPCR;Rhodopsin,Ghrelin receptors,not established,MMAmay2016_0080,"macimorelin,  aezs-130","growth hormone deficiency, cancer cachexia",3,2015,completed,in trial,-,Applied for fda approval in 2013 and rejected in 2014
1928,td-4208,small molecule,Aminergic ,antagonist,,primary,CHRM3,acm3_human,P20309,Class A (Rhodopsin),GPCR;Rhodopsin,Acetylcholine receptors (muscarinic),established,MMAmay2016_0081,"td-4208, Revefenacin",chronic obstructive pulmonary disease (COPD),3,2017,recruiting,in trial,-,
1929,cyclobenzaprine,small molecule,Aminergic ,antagonist,,primary,HTR2A,5ht2a_human,P28223,Class A (Rhodopsin),GPCR;Rhodopsin,5-Hydroxytryptamine receptors,established,MMAmay2016_0082,tnx-102,"fibromyalgia, PTSD",3,2017,recruiting,in trial,-,
1930,levodopa,small molecule,Aminergic ,agonist,,primary,DRD2,drd2_human,P14416,Class A (Rhodopsin),GPCR;Rhodopsin,Dopamine receptors,established,MMAmay2016_0101,"nd0612,  levodopa/carbidopa subcutaneous patch",Antiparkinson,3,2016,recruiting,in trial,-,
1931,levodopa,small molecule,Aminergic ,agonist,,primary,DRD1,drd1_human,P21728,Class A (Rhodopsin),GPCR;Rhodopsin,Dopamine receptors,established,MMAmay2016_0102,"nd0612,  levodopa/carbidopa subcutaneous patch",Antiparkinson,3,2016,recruiting,in trial,-,
1932,levodopa,small molecule,Aminergic ,agonist,,primary,DRD4,drd4_human,P21917,Class A (Rhodopsin),GPCR;Rhodopsin,Dopamine receptors,established,MMAmay2016_0103,"nd0612,  levodopa/carbidopa subcutaneous patch",Antiparkinson,3,2016,recruiting,in trial,-,
1933,levodopa,small molecule,Aminergic ,agonist,,primary,DRD5,drd5_human,P21918,Class A (Rhodopsin),GPCR;Rhodopsin,Dopamine receptors,established,MMAmay2016_0104,"nd0612,  levodopa/carbidopa subcutaneous patch",Antiparkinson,3,2016,recruiting,in trial,-,
1934,levodopa,small molecule,Aminergic ,agonist,,primary,DRD3,drd3_human,P35462,Class A (Rhodopsin),GPCR;Rhodopsin,Dopamine receptors,established,MMAmay2016_0105,"nd0612,  levodopa/carbidopa subcutaneous patch",Antiparkinson,3,2016,recruiting,in trial,-,
1935,alfentanil,small molecule,Peptide,agonist,,primary,OPRM1,oprm_human,P35372,Class A (Rhodopsin),GPCR;Rhodopsin,Opioid receptors,established,MMAmay2016_0108,"ox51,  sublingual alfentanil",Analgesics,4,,-,approved,1986,
1936,ttp054,small molecule,Peptide,agonist,,primary,GLP1R,glp1r_human,P43220,Class B1 (Secretin),GPCR;Secretin,Glucagon receptor family,established,MMAmay2016_0113,ttp054,Antidiabetic,2,2012,discontinued,in trial,-,
1937,glpg0974,small molecule,Lipid ,antagonist,,primary,FFAR2,ffar2_human,O15552,Class A (Rhodopsin),GPCR;Rhodopsin,Free fatty acid receptors,not established,MMAmay2016_0156,glpg0974,Anti-inflammatory ; neutrophil driven inflammation; ulcerative colitis,2,2013,completed,in trial,-,
1938,ro4917523,small molecule,Amino acid ,antagonist,,primary,GRM5,grm5_human,P41594,Class C (Glutamate) ,GPCR;Glutamate,Metabotropic glutamate receptors,established,MMAmay2016_0177,ro4917523,"Major depressive disorder, Fragile X syndrome",2,2012,discontinued,in trial,-,discontinued due to negative results
1939,alks 33,small molecule,Peptide,antagonist,samidorphan,primary,OPRK1,oprk_human,P41145,Class A (Rhodopsin),GPCR;Rhodopsin,Opioid receptors,established,MMAmay2016_0184,"alks 3831,  olanzapine + alks 33,samidorphan",Anti-obesity,3,2016,recruiting,in trial,-,
1940,alks 33,small molecule,Peptide,antagonist,samidorphan,primary,OPRM1,oprm_human,P35372,Class A (Rhodopsin),GPCR;Rhodopsin,Opioid receptors,established,MMAmay2016_0184,"alks 3831,  olanzapine + alks 33,samidorphan",Anti-obesity,3,2016,recruiting,in trial,-,
1941,alks 33,small molecule,Peptide,antagonist,samidorphan,secondary,OPRD1,oprd_human,P41143,Class A (Rhodopsin),GPCR;Rhodopsin,Opioid receptors,established,MMAmay2016_0184,"alks 3831,  olanzapine + alks 33,samidorphan",Anti-obesity,3,2016,recruiting,in trial,-,
1942,olanzapine,small molecule,Aminergic ,antagonist,,secondary,CHRM2,acm2_human,P08172,Class A (Rhodopsin),GPCR;Rhodopsin,Acetylcholine receptors (muscarinic),established,MMAmay2016_0185,"alks 3831,  olanzapine + alks 33,samidorphan",schizophrenia,4,,-,approved,1996,
1943,olanzapine,small molecule,Aminergic ,antagonist,,secondary,CHRM4,acm4_human,P08173,Class A (Rhodopsin),GPCR;Rhodopsin,Acetylcholine receptors (muscarinic),established,MMAmay2016_0186,"alks 3831,  olanzapine + alks 33,samidorphan",schizophrenia,4,,-,approved,1996,
1944,olanzapine,small molecule,Aminergic ,antagonist,,secondary,HTR1A,5ht1a_human,P08908,Class A (Rhodopsin),GPCR;Rhodopsin,5-Hydroxytryptamine receptors,established,MMAmay2016_0187,"alks 3831,  olanzapine + alks 33,samidorphan",schizophrenia,4,,-,approved,1996,
1945,olanzapine,small molecule,Aminergic ,antagonist,,secondary,CHRM5,acm5_human,P08912,Class A (Rhodopsin),GPCR;Rhodopsin,Acetylcholine receptors (muscarinic),established,MMAmay2016_0188,"alks 3831,  olanzapine + alks 33,samidorphan",schizophrenia,4,,-,approved,1996,
1946,olanzapine,small molecule,Aminergic ,antagonist,,secondary,ADRA2A,ada2a_human,P08913,Class A (Rhodopsin),GPCR;Rhodopsin,Adrenoceptors,established,MMAmay2016_0189,"alks 3831,  olanzapine + alks 33,samidorphan",schizophrenia,4,,-,approved,1996,
1947,olanzapine,small molecule,Aminergic ,antagonist,,primary,CHRM1,acm1_human,P11229,Class A (Rhodopsin),GPCR;Rhodopsin,Acetylcholine receptors (muscarinic),established,MMAmay2016_0190,"alks 3831,  olanzapine + alks 33,samidorphan",schizophrenia,4,,-,approved,1996,
1948,olanzapine,small molecule,Aminergic ,antagonist,,primary,DRD2,drd2_human,P14416,Class A (Rhodopsin),GPCR;Rhodopsin,Dopamine receptors,established,MMAmay2016_0191,"alks 3831,  olanzapine + alks 33,samidorphan",schizophrenia,4,,-,approved,1996,
1949,olanzapine,small molecule,Aminergic ,antagonist,,secondary,ADRA2B,ada2b_human,P18089,Class A (Rhodopsin),GPCR;Rhodopsin,Adrenoceptors,established,MMAmay2016_0192,"alks 3831,  olanzapine + alks 33,samidorphan",schizophrenia,4,,-,approved,1996,
1950,olanzapine,small molecule,Aminergic ,antagonist,,secondary,ADRA2C,ada2c_human,P18825,Class A (Rhodopsin),GPCR;Rhodopsin,Adrenoceptors,established,MMAmay2016_0193,"alks 3831,  olanzapine + alks 33,samidorphan",schizophrenia,4,,-,approved,1996,
1951,olanzapine,small molecule,Aminergic ,antagonist,,secondary,CHRM3,acm3_human,P20309,Class A (Rhodopsin),GPCR;Rhodopsin,Acetylcholine receptors (muscarinic),established,MMAmay2016_0194,"alks 3831,  olanzapine + alks 33,samidorphan",schizophrenia,4,,-,approved,1996,
1952,olanzapine,small molecule,Aminergic ,antagonist,,primary,DRD1,drd1_human,P21728,Class A (Rhodopsin),GPCR;Rhodopsin,Dopamine receptors,established,MMAmay2016_0195,"alks 3831,  olanzapine + alks 33,samidorphan",schizophrenia,4,,-,approved,1996,
1953,olanzapine,small molecule,Aminergic ,antagonist,,primary,DRD4,drd4_human,P21917,Class A (Rhodopsin),GPCR;Rhodopsin,Dopamine receptors,established,MMAmay2016_0196,"alks 3831,  olanzapine + alks 33,samidorphan",schizophrenia,4,,-,approved,1996,
1954,olanzapine,small molecule,Aminergic ,antagonist,,secondary,DRD5,drd5_human,P21918,Class A (Rhodopsin),GPCR;Rhodopsin,Dopamine receptors,established,MMAmay2016_0197,"alks 3831,  olanzapine + alks 33,samidorphan",schizophrenia,4,,-,approved,1996,
1955,olanzapine,small molecule,Aminergic ,antagonist,,secondary,HTR1D,5ht1d_human,P28221,Class A (Rhodopsin),GPCR;Rhodopsin,5-Hydroxytryptamine receptors,established,MMAmay2016_0198,"alks 3831,  olanzapine + alks 33,samidorphan",schizophrenia,4,,-,approved,1996,
1956,olanzapine,small molecule,Aminergic ,antagonist,,secondary,HTR1B,5ht1b_human,P28222,Class A (Rhodopsin),GPCR;Rhodopsin,5-Hydroxytryptamine receptors,established,MMAmay2016_0199,"alks 3831,  olanzapine + alks 33,samidorphan",schizophrenia,4,,-,approved,1996,
1957,olanzapine,small molecule,Aminergic ,antagonist,,primary,HTR2A,5ht2a_human,P28223,Class A (Rhodopsin),GPCR;Rhodopsin,5-Hydroxytryptamine receptors,established,MMAmay2016_0200,"alks 3831,  olanzapine + alks 33,samidorphan",schizophrenia,4,,-,approved,1996,
1958,olanzapine,small molecule,Aminergic ,antagonist,,primary,HTR2C,5ht2c_human,P28335,Class A (Rhodopsin),GPCR;Rhodopsin,5-Hydroxytryptamine receptors,established,MMAmay2016_0201,"alks 3831,  olanzapine + alks 33,samidorphan",schizophrenia,4,,-,approved,1996,
1959,olanzapine,small molecule,Aminergic ,antagonist,,secondary,HTR1E,5ht1e_human,P28566,Class A (Rhodopsin),GPCR;Rhodopsin,5-Hydroxytryptamine receptors,established,MMAmay2016_0202,"alks 3831,  olanzapine + alks 33,samidorphan",schizophrenia,4,,-,approved,1996,
1960,olanzapine,small molecule,Aminergic ,antagonist,,secondary,HTR7,5ht7r_human,P34969,Class A (Rhodopsin),GPCR;Rhodopsin,5-Hydroxytryptamine receptors,established,MMAmay2016_0203,"alks 3831,  olanzapine + alks 33,samidorphan",schizophrenia,4,,-,approved,1996,
1961,olanzapine,small molecule,Aminergic ,antagonist,,primary,ADRA1A,ada1a_human,P35348,Class A (Rhodopsin),GPCR;Rhodopsin,Adrenoceptors,established,MMAmay2016_0204,"alks 3831,  olanzapine + alks 33,samidorphan",schizophrenia,4,,-,approved,1996,
1962,olanzapine,small molecule,Aminergic ,antagonist,,primary,HRH1,hrh1_human,P35367,Class A (Rhodopsin),GPCR;Rhodopsin,Histamine receptors,established,MMAmay2016_0205,"alks 3831,  olanzapine + alks 33,samidorphan",schizophrenia,4,,-,approved,1996,
1963,olanzapine,small molecule,Aminergic ,antagonist,,secondary,ADRA1B,ada1b_human,P35368,Class A (Rhodopsin),GPCR;Rhodopsin,Adrenoceptors,established,MMAmay2016_0206,"alks 3831,  olanzapine + alks 33,samidorphan",schizophrenia,4,,-,approved,1996,
1964,olanzapine,small molecule,Aminergic ,antagonist,,primary,DRD3,drd3_human,P35462,Class A (Rhodopsin),GPCR;Rhodopsin,Dopamine receptors,established,MMAmay2016_0207,"alks 3831,  olanzapine + alks 33,samidorphan",schizophrenia,4,,-,approved,1996,
1965,olanzapine,small molecule,Aminergic ,antagonist,,secondary,HTR6,5ht6r_human,P50406,Class A (Rhodopsin),GPCR;Rhodopsin,5-Hydroxytryptamine receptors,established,MMAmay2016_0209,"alks 3831,  olanzapine + alks 33,samidorphan",schizophrenia,4,,-,approved,1996,
1966,ccx507,small molecule,Protein,antagonist,,primary,CCR9,ccr9_human,P51686,Class A (Rhodopsin),GPCR;Rhodopsin,Chemokine receptors,not established,MMAmay2016_0216,ccx507,ulcerative colitis; inflammatory bowel disease,1,2014,completed,in trial,-,
1967,inv102,small molecule,Aminergic ,inverse agonist,nadolol,primary,ADRB2,adrb2_human,P07550,Class A (Rhodopsin),GPCR;Rhodopsin,Adrenoceptors,established,MMAmay2016_0225,"inv102, nadolol",for inflammatory lung disease,2,2013,ongoing,in trial,-,
1968,rm-493,peptide,Peptide,agonist,setmelanotide,primary,MC4R,mc4r_human,P32245,Class A (Rhodopsin),GPCR;Rhodopsin,Melanocortin receptors,not established,MMAmay2016_0229,"rm-493, setmelanotide",Anti-obesity,3,2017,recruiting,in trial,-,
1969,amantadine hcl,small molecule,Aminergic ,antagonist,,primary,DRD2,drd2_human,P14416,Class A (Rhodopsin),GPCR;Rhodopsin,Dopamine receptors,established,MMAmay2016_0242,"ads-5102, amantadine hcl extended release",dyskinesias,4,,-,approved,1968,
1970,adx71441,small molecule,Amino acid ,PAM,,primary,GABBR1,gabr1_human,Q9UBS5,Class C (Glutamate) ,GPCR;Glutamate,GABAB receptors,established,MMAmay2016_0243,adx71441,neurologic disorders,0,2017,not open yet,preclinical,-,
1971,adx71441,small molecule,Amino acid ,PAM,,primary,GABBR2,gabr2_human,O75899,Class C (Glutamate) ,GPCR;Glutamate,GABAB receptors,established,MMAmay2016_0244,adx71441,neurologic disorders,0,2017,not open yet,preclinical,-,
1972,alx- 0651,antibody,Protein,antagonist,biparatopic nanobody,primary,CXCR4,cxcr4_human,P61073,Class A (Rhodopsin),GPCR;Rhodopsin,Chemokine receptors,established,MMAmay2016_0267,"alx- 0651, biparatopic nanobody",Antineoplastic,1,2011,terminated,in trial,-,
1973,apd334,small molecule,Lipid ,agonist,,primary,S1PR1,s1pr1_human,P21453,Class A (Rhodopsin),GPCR;Rhodopsin,Lysophospholipid (S1P) receptors,established,MMAmay2016_0282,apd334,for autoimmune disorders,2,2015,recruiting,in trial,-,
1974,apd811,small molecule,Lipid ,agonist,,primary,PTGIR,pi2r_human,P43119,Class A (Rhodopsin),GPCR;Rhodopsin,Prostanoid receptors,established,MMAmay2016_0283,apd811,Antihypertensive,2,2014,ongoing,in trial,-,
1975,azd2820,small molecule,Peptide,agonist,,primary,MC4R,mc4r_human,P32245,Class A (Rhodopsin),GPCR;Rhodopsin,Melanocortin receptors,not established,MMAmay2016_0297,azd2820,Anti-obesity,1,2011,discontinued,in trial,-,
1976,bci-838,small molecule,Amino acid ,antagonist,,primary,GRM2,grm2_human,Q14416,Class C (Glutamate) ,GPCR;Glutamate,Metabotropic glutamate receptors,not established,MMAmay2016_0306,bci-838,Anti-depressant,1,2012,completed,in trial,-,No development reported
1977,bci-838,small molecule,Amino acid ,antagonist,,primary,GRM3,grm3_human,Q14832,Class C (Glutamate) ,GPCR;Glutamate,Metabotropic glutamate receptors,not established,MMAmay2016_0307,bci-838,Anti-depressant,1,2012,completed,in trial,-,No development reported
1978,cis-uca eye drops,small molecule,Aminergic ,agonist,,primary,HTR2A,5ht2a_human,P28223,Class A (Rhodopsin),GPCR;Rhodopsin,5-Hydroxytryptamine receptors,established,MMAmay2016_0333,cis-uca eye drops,for ocular surface inflammation,2,2014,completed,in trial,-,
1979,amphetamine,small molecule,Aminergic ,agonist,,primary,TAAR1,taar1_human,Q96RJ0,Class A (Rhodopsin),GPCR;Rhodopsin,Trace amine receptors,established,MMAmay2016_0357,d-amphetamine transdermal system (d-ats),cognitive dysfunction; ADHD,2,2012,completed,in trial,-,
1980,azilsartan medoxomil,small molecule,Peptide,antagonist,,primary,AGTR1,agtr1_human,P30556,Class A (Rhodopsin),GPCR;Rhodopsin,Angiotensin receptors,established,MMAmay2016_0371,"edarbyclor, azilsartan medoxomil + chlorthalidone",Antihypertensive,4,,-,approved,2011,
1981,ema401,small molecule,Peptide,antagonist,,primary,AGTR2,agtr2_human,P50052,Class A (Rhodopsin),GPCR;Rhodopsin,Angiotensin receptors,not established,MMAmay2016_0377,ema401,peripheral neuropathic pain; post herpetic neuralgia,2,2017,not open yet,in trial,-,
1982,glycopyrrolate,small molecule,Aminergic ,antagonist,,primary,CHRM1,acm1_human,P11229,Class A (Rhodopsin),GPCR;Rhodopsin,Acetylcholine receptors (muscarinic),established,MMAmay2016_0378,ep-101,chronic obstructive pulmonary disease (COPD),4,,-,approved,1961,
1983,cannabidivarin,small molecule,Lipid ,antagonist,,secondary,CNR1,cnr1_human,P21554,Class A (Rhodopsin),GPCR;Rhodopsin,Cannabinoid receptors,established,MMAmay2016_0402,"gwp42006, Cannabidivarin",epilepsy,2,2015,recruiting,in trial,-,
1984,cannabidivarin,small molecule,Lipid ,agonist,,primary,GPR55,gpr55_human,Q9Y2T6,Class A (Rhodopsin),GPCR;Rhodopsin,"GPR18, GPR55 and GPR119",not established,MMAmay2016_0403,"gwp42006, Cannabidivarin",epilepsy,2,2015,recruiting,in trial,-,
1985,cannabidivarin,small molecule,Lipid ,antagonist,,secondary,CNR2,cnr2_human,P34972,Class A (Rhodopsin),GPCR;Rhodopsin,Cannabinoid receptors,established,MMAmay2016_0403,"gwp42006, Cannabidivarin",epilepsy,2,2015,recruiting,in trial,-,
1986,iferanserin,small molecule,Aminergic ,antagonist,,primary,HTR2A,5ht2a_human,P28223,Class A (Rhodopsin),GPCR;Rhodopsin,5-Hydroxytryptamine receptors,established,MMAmay2016_0414,"iferanserin ointment, ven 309",Antihemorrhoidal,3,2011,discontinued,in trial,-,
1987,losartan,small molecule,Peptide,antagonist,,primary,AGTR1,agtr1_human,P30556,Class A (Rhodopsin),GPCR;Rhodopsin,Angiotensin receptors,established,MMAmay2016_0431,inv-144,Antihypertensive ; for Diabetic neuropathy,4,,-,approved,1995,
1988,lgd-6972,small molecule,Peptide,antagonist,,primary,GCGR,glr_human,P47871,Class B1 (Secretin),GPCR;Secretin,Glucagon receptor family,established,MMAmay2016_0453,lgd-6972,Antidiabetic,2,2016,recruiting,in trial,-,
1989,bupropion/trazodone,small molecule,Aminergic ,partial agonist,,primary,HTR1A,5ht1a_human,P08908,Class A (Rhodopsin),GPCR;Rhodopsin,5-Hydroxytryptamine receptors,established,MMAmay2016_0460,"lorexys, sip-104, bupropion/trazodone",Anti-depressant; for Hypoactive Sexual Desire Disorder and Female Sexual Dysfunction,2,2014,completed,in trial,-,
1990,bupropion/trazodone,small molecule,Aminergic ,antagonist,,primary,HTR2A,5ht2a_human,P28223,Class A (Rhodopsin),GPCR;Rhodopsin,5-Hydroxytryptamine receptors,established,MMAmay2016_0461,"lorexys, sip-104, bupropion/trazodone",Anti-depressant; for Hypoactive Sexual Desire Disorder and Female Sexual Dysfunction,2,2014,completed,in trial,-,
1991,bupropion/trazodone,small molecule,Aminergic ,agonist,,primary,HTR2C,5ht2c_human,P28335,Class A (Rhodopsin),GPCR;Rhodopsin,5-Hydroxytryptamine receptors,established,MMAmay2016_0462,"lorexys, sip-104, bupropion/trazodone",Anti-depressant; for Hypoactive Sexual Desire Disorder and Female Sexual Dysfunction,2,2014,completed,in trial,-,
1992,mg01ci,small molecule,Aminergic ,antagonist,extended-release metadoxine,primary,HTR2B,5ht2b_human,P41595,Class A (Rhodopsin),GPCR;Rhodopsin,5-Hydroxytryptamine receptors,established,MMAmay2016_0480,"mg01ci, extended-release metadoxine,",neurologic disorders; ADHD,3,2015,terminated,in trial,-,FDA clinical hold
1993,netupitant,small molecule,Peptide,antagonist,,primary,TACR1,nk1r_human,P25103,Class A (Rhodopsin),GPCR;Rhodopsin,Tachykinin receptors,established,MMAmay2016_0499,netupitant + palonosetron,Antiemetics,4,,-,approved,2014,
1994,opa-6566,small molecule,Nucleotide ,agonist,,primary,ADORA2A,aa2ar_human,P29274,Class A (Rhodopsin),GPCR;Rhodopsin,Adenosine receptors,established,MMAmay2016_0512,opa-6566,Antiglaucomic,2,2011,completed,in trial,-,
1995,buprenorphine,small molecule,Peptide,agonist,,primary,OPRM1,oprm_human,P35372,Class A (Rhodopsin),GPCR;Rhodopsin,Opioid receptors,established,MMAmay2016_0514,"ox219, buprenorphine + naloxone sublingual tablet",Anti-depressant; Analgesics; opioid addiction,4,,-,approved,1981,
1996,buprenorphine,small molecule,Peptide,agonist,,primary,OPRK1,oprk_human,P41145,Class A (Rhodopsin),GPCR;Rhodopsin,Opioid receptors,established,MMAmay2016_0516,"ox219, buprenorphine + naloxone sublingual tablet",Anti-depressant; Analgesics; opioid addiction,4,,-,approved,1981,
1997,naloxone,small molecule,Peptide,antagonist,,primary,OPRM1,oprm_human,P35372,Class A (Rhodopsin),GPCR;Rhodopsin,Opioid receptors,established,MMAmay2016_0517,"ox219, buprenorphine + naloxone sublingual tablet",Analgesics; opioid addiction,4,,-,approved,1971,
1998,naloxone,small molecule,Peptide,antagonist,,primary,OPRK1,oprk_human,P41145,Class A (Rhodopsin),GPCR;Rhodopsin,Opioid receptors,established,MMAmay2016_0518,"ox219, buprenorphine + naloxone sublingual tablet",Analgesics; opioid addiction,4,,-,approved,1971,
1999,pdc31,peptide,Lipid ,antagonist,,primary,PTGFR,pf2r_human,P43088,Class A (Rhodopsin),GPCR;Rhodopsin,Prostanoid receptors,established,MMAmay2016_0526,pdc31,pre-term labor; dysmenorrhea,1,2010,completed,in trial,-,
