,helm_notation,molecule_chembl_id
19750,PEPTIDE1{F.[Nle].R.I.R.P.K}$$$$,CHEMBL3339336
19751,PEPTIDE1{F.L.R.[Nle].R.P.K}$$$$,CHEMBL3339337
19752,PEPTIDE1{F.[Nle].R.[Nle].R.P.R}$$$$,CHEMBL3339338
19753,PEPTIDE1{[Nle].K.[Nle].K.P.K.[Nle].K}$$$$,CHEMBL3339339
19754,PEPTIDE1{[ac].N.N.Y.T.S.L.I.H.S.L.I.E.E.S.Q.N.Q.Q.E.K.N.E.Q.E.L.L.[am]}$$$$,CHEMBL3341858
19755,"PEPTIDE1{L.L.L.L.L}$PEPTIDE1,PEPTIDE1,5:R2-1:R1$$$",CHEMBL3342556
19756,"PEPTIDE1{L.L.[dL].L.L.L}$PEPTIDE1,PEPTIDE1,6:R2-1:R1$$$",CHEMBL3342557
19757,"PEPTIDE1{L.L.L.L.L.L}$PEPTIDE1,PEPTIDE1,6:R2-1:R1$$$",CHEMBL3342558
19758,"PEPTIDE1{L.L.L.[dP].Y.[dL]}$PEPTIDE1,PEPTIDE1,6:R2-1:R1$$$",CHEMBL3342575
19759,"PEPTIDE1{[meL].L.[meL].[dP].[meY].[Me_dL]}$PEPTIDE1,PEPTIDE1,6:R2-1:R1$$$",CHEMBL3342576
19760,"PEPTIDE1{[meL].[meL].[meL].[dP].[meY].[Me_dL]}$PEPTIDE1,PEPTIDE1,6:R2-1:R1$$$",CHEMBL3342577
19761,"PEPTIDE1{[dL].L.L.[dP].Y.L}$PEPTIDE1,PEPTIDE1,6:R2-1:R1$$$",CHEMBL3342578
19762,"PEPTIDE1{[meK].T.[meF].P.F.[Me_dW]}$PEPTIDE1,PEPTIDE1,6:R2-1:R1$$$",CHEMBL3342579
19763,"PEPTIDE1{P.[dF].W.R}|PEPTIDE2{[ac].F.[Orn]}$PEPTIDE2,PEPTIDE1,3:R3-4:R2|PEPTIDE2,PEPTIDE1,3:R2-1:R1$$$",CHEMBL3342691
19764,PEPTIDE1{V.G.R.P.E.W.W.M.D.Y.Q.K.R.Y.G}$$$$,CHEMBL3343989
19765,PEPTIDE1{W.Y.C.W.[am]}$$$$,CHEMBL3344310
19766,PEPTIDE1{[ac].W.E.E.W.D.K.K.I.E.E.Y.T.K.K.I.E.E.L.I.K.K.A.E.E.Q.Q.K.K.N.E.E.E.L.K.K.[am]}$$$$,CHEMBL3347286
19767,PEPTIDE1{[ac].W.E.E.W.D.K.K.I.E.E.Y.T.K.K.I.E.E.L.I.K.K.D.E.E.Q.Q.K.K.N.E.E.E.L.K.K.[am]}$$$$,CHEMBL3347287
19768,PEPTIDE1{[ac].W.E.E.W.D.K.K.I.E.E.Y.T.K.K.I.E.E.L.I.K.K.R.E.E.Q.Q.K.K.N.E.E.E.L.K.K.[am]}$$$$,CHEMBL3347294
19769,PEPTIDE1{[ac].W.E.E.W.D.K.K.I.E.E.Y.T.K.K.I.E.E.L.I.K.K.T.E.E.Q.Q.K.K.N.E.E.E.L.K.K.[am]}$$$$,CHEMBL3347295
19770,PEPTIDE1{[ac].W.E.E.W.D.K.K.I.E.E.Y.T.K.K.I.E.E.L.I.K.K.V.E.E.Q.Q.K.K.N.E.E.E.L.K.K.[am]}$$$$,CHEMBL3347296
19771,PEPTIDE1{[ac].W.E.E.W.D.K.K.I.E.E.Y.T.K.K.I.E.E.L.I.K.K.W.E.E.Q.Q.K.K.N.E.E.E.L.K.K.[am]}$$$$,CHEMBL3347297
19772,PEPTIDE1{[ac].W.E.E.W.D.K.K.I.E.E.Y.T.K.K.I.E.E.L.I.K.K.E.E.E.Q.Q.K.K.N.E.E.E.L.K.K.[am]}$$$$,CHEMBL3347305
19773,PEPTIDE1{[ac].W.E.E.W.D.K.K.I.E.E.Y.T.K.K.I.E.E.L.I.K.K.F.E.E.Q.Q.K.K.N.E.E.E.L.K.K.[am]}$$$$,CHEMBL3347306
19774,PEPTIDE1{[ac].W.E.E.W.D.K.K.I.E.E.Y.T.K.K.I.E.E.L.I.K.K.G.E.E.Q.Q.K.K.N.E.E.E.L.K.K.[am]}$$$$,CHEMBL3347307
19775,PEPTIDE1{[ac].W.E.E.W.D.K.K.I.E.E.Y.T.K.K.I.E.E.L.I.K.K.H.E.E.Q.Q.K.K.N.E.E.E.L.K.K.[am]}$$$$,CHEMBL3347308
19776,PEPTIDE1{[ac].W.E.E.W.D.K.K.I.E.E.Y.T.K.K.I.E.E.L.I.K.K.S.E.E.F.Q.K.K.N.E.E.E.L.K.K.[am]}$$$$,CHEMBL3347316
19777,PEPTIDE1{[ac].W.E.E.W.D.K.K.I.E.E.Y.T.K.K.I.E.E.L.I.K.K.S.E.E.G.Q.K.K.N.E.E.E.L.K.K.[am]}$$$$,CHEMBL3347317
19778,PEPTIDE1{[ac].W.E.E.W.D.K.K.I.E.E.Y.T.K.K.I.E.E.L.I.K.K.S.E.E.H.Q.K.K.N.E.E.E.L.K.K.[am]}$$$$,CHEMBL3347318
19779,PEPTIDE1{[ac].W.E.E.W.D.K.K.I.E.E.Y.T.K.K.I.E.E.L.I.K.K.Y.E.E.Q.Q.K.K.N.E.E.E.L.K.K.[am]}$$$$,CHEMBL3347319
19780,PEPTIDE1{[ac].W.E.E.W.D.K.K.I.E.E.Y.T.K.K.I.E.E.L.I.K.K.I.E.E.Q.Q.K.K.N.E.E.E.L.K.K.[am]}$$$$,CHEMBL3347322
19781,PEPTIDE1{[ac].Y.T.S.L.I.E.E.L.I.K.K.S.E.E.Q.Q.K.K.N.E.E.E.L.K.K.L.E.E.W.A.K.K.W.N.W.F.[am]}$$$$,CHEMBL3347323
19782,PEPTIDE1{[ac].Y.T.S.L.I.E.E.L.I.K.K.A.E.E.Q.Q.K.K.N.E.E.E.L.K.K.L.E.E.W.A.K.K.W.N.W.F.[am]}$$$$,CHEMBL3347324
19783,PEPTIDE1{[ac].Y.T.S.L.I.E.E.L.I.K.K.D.E.E.Q.Q.K.K.N.E.E.E.L.K.K.L.E.E.W.A.K.K.W.N.W.F.[am]}$$$$,CHEMBL3347325
19784,PEPTIDE1{[ac].Y.T.S.L.I.E.E.L.I.K.K.E.E.E.Q.Q.K.K.N.E.E.E.L.K.K.L.E.E.W.A.K.K.W.N.W.F.[am]}$$$$,CHEMBL3347326
19785,PEPTIDE1{[ac].Y.T.S.L.I.E.E.L.I.K.K.F.E.E.Q.Q.K.K.N.E.E.E.L.K.K.L.E.E.W.A.K.K.W.N.W.F.[am]}$$$$,CHEMBL3347327
19786,PEPTIDE1{[ac].Y.T.S.L.I.E.E.L.I.K.K.G.E.E.Q.Q.K.K.N.E.E.E.L.K.K.L.E.E.W.A.K.K.W.N.W.F.[am]}$$$$,CHEMBL3347328
19787,PEPTIDE1{[ac].Y.T.S.L.I.E.E.L.I.K.K.H.E.E.Q.Q.K.K.N.E.E.E.L.K.K.L.E.E.W.A.K.K.W.N.W.F.[am]}$$$$,CHEMBL3347334
19788,PEPTIDE1{[ac].Y.T.S.L.I.E.E.L.I.K.K.I.E.E.Q.Q.K.K.N.E.E.E.L.K.K.L.E.E.W.A.K.K.W.N.W.F.[am]}$$$$,CHEMBL3347335
19789,PEPTIDE1{[ac].Y.T.S.L.I.E.E.L.I.K.K.K.E.E.Q.Q.K.K.N.E.E.E.L.K.K.L.E.E.W.A.K.K.W.N.W.F.[am]}$$$$,CHEMBL3347336
19790,PEPTIDE1{[ac].Y.T.S.L.I.E.E.L.I.K.K.L.E.E.Q.Q.K.K.N.E.E.E.L.K.K.L.E.E.W.A.K.K.W.N.W.F.[am]}$$$$,CHEMBL3347337
19791,PEPTIDE1{[ac].Y.T.S.L.I.E.E.L.I.K.K.M.E.E.Q.Q.K.K.N.E.E.E.L.K.K.L.E.E.W.A.K.K.W.N.W.F.[am]}$$$$,CHEMBL3347338
19792,PEPTIDE1{[ac].Y.T.S.L.I.E.E.L.I.K.K.N.E.E.Q.Q.K.K.N.E.E.E.L.K.K.L.E.E.W.A.K.K.W.N.W.F.[am]}$$$$,CHEMBL3347339
19793,PEPTIDE1{[ac].Y.T.S.L.I.E.E.L.I.K.K.P.E.E.Q.Q.K.K.N.E.E.E.L.K.K.L.E.E.W.A.K.K.W.N.W.F.[am]}$$$$,CHEMBL3347348
19794,PEPTIDE1{[ac].Y.T.S.L.I.E.E.L.I.K.K.Q.E.E.Q.Q.K.K.N.E.E.E.L.K.K.L.E.E.W.A.K.K.W.N.W.F.[am]}$$$$,CHEMBL3347349
19795,PEPTIDE1{[ac].Y.T.S.L.I.E.E.L.I.K.K.R.E.E.Q.Q.K.K.N.E.E.E.L.K.K.L.E.E.W.A.K.K.W.N.W.F}$$$$,CHEMBL3347350
19796,PEPTIDE1{[ac].Y.T.S.L.I.E.E.L.I.K.K.T.E.E.Q.Q.K.K.N.E.E.E.L.K.K.L.E.E.W.A.K.K.W.N.W.F.[am]}$$$$,CHEMBL3347351
19797,PEPTIDE1{[ac].Y.T.S.L.I.E.E.L.I.K.K.V.E.E.Q.Q.K.K.N.E.E.E.L.K.K.L.E.E.W.A.K.K.W.N.W.F.[am]}$$$$,CHEMBL3347352
19798,PEPTIDE1{[ac].Y.T.S.L.I.E.E.L.I.K.K.W.E.E.Q.Q.K.K.N.E.E.E.L.K.K.L.E.E.W.A.K.K.W.N.W.F.[am]}$$$$,CHEMBL3347353
19799,PEPTIDE1{[ac].Y.T.S.L.I.E.E.L.I.K.K.Y.E.E.Q.Q.K.K.N.E.E.E.L.K.K.L.E.E.W.A.K.K.W.N.W.F.[am]}$$$$,CHEMBL3347362
19800,PEPTIDE1{[ac].W.E.E.W.D.K.K.I.E.E.Y.T.K.K.I.E.E.L.I.K.K.K.E.E.Q.Q.K.K.N.E.E.E.L.K.K.[am]}$$$$,CHEMBL3347382
19801,PEPTIDE1{[ac].W.E.E.W.D.K.K.I.E.E.Y.T.K.K.I.E.E.L.I.K.K.L.E.E.Q.Q.K.K.N.E.E.E.L.K.K.[am]}$$$$,CHEMBL3347383
19802,PEPTIDE1{[ac].W.E.E.W.D.K.K.I.E.E.Y.T.K.K.I.E.E.L.I.K.K.M.E.E.Q.Q.K.K.N.E.E.E.L.K.K.[am]}$$$$,CHEMBL3347384
19803,PEPTIDE1{[ac].W.E.E.W.D.K.K.I.E.E.Y.T.K.K.I.E.E.L.I.K.K.S.E.E.I.Q.K.K.N.E.E.E.L.K.K.[am]}$$$$,CHEMBL3347484
19804,PEPTIDE1{[ac].W.E.E.W.D.K.K.I.E.E.Y.T.K.K.I.E.E.L.I.K.K.S.E.E.K.Q.K.K.N.E.E.E.L.K.K.[am]}$$$$,CHEMBL3347485
19805,PEPTIDE1{[ac].W.E.E.W.D.K.K.I.E.E.Y.T.K.K.I.E.E.L.I.K.K.S.E.E.L.Q.K.K.N.E.E.E.L.K.K.[am]}$$$$,CHEMBL3347486
19806,PEPTIDE1{[ac].W.E.E.W.D.K.K.I.E.E.Y.T.K.K.I.E.E.L.I.K.K.S.E.E.M.Q.K.K.N.E.E.E.L.K.K.[am]}$$$$,CHEMBL3347493
19807,PEPTIDE1{[ac].Y.T.S.L.I.E.E.L.I.K.K.S.E.E.F.Q.K.K.N.E.E.E.L.K.K.L.E.E.W.A.K.K.W.N.W.F.[am]}$$$$,CHEMBL3347494
19808,PEPTIDE1{[ac].Y.T.S.L.I.E.E.L.I.K.K.S.E.E.G.Q.K.K.N.E.E.E.L.K.K.L.E.E.W.A.K.K.W.N.W.F.[am]}$$$$,CHEMBL3347495
19809,PEPTIDE1{[ac].Y.T.S.L.I.E.E.L.I.K.K.S.E.E.H.Q.K.K.N.E.E.E.L.K.K.L.E.E.W.A.K.K.W.N.W.F.[am]}$$$$,CHEMBL3347496
19810,PEPTIDE1{[ac].Y.T.S.L.I.E.E.L.I.K.K.S.E.E.I.Q.K.K.N.E.E.E.L.K.K.L.E.E.W.A.K.K.W.N.W.F.[am]}$$$$,CHEMBL3347497
19811,PEPTIDE1{[ac].W.E.E.W.D.K.K.I.E.E.Y.T.K.K.I.E.E.L.I.K.K.S.E.E.A.Q.K.K.N.E.E.E.L.K.K.[am]}$$$$,CHEMBL3347504
19812,PEPTIDE1{[ac].W.E.E.W.D.K.K.I.E.E.Y.T.K.K.I.E.E.L.I.K.K.S.E.E.D.Q.K.K.N.E.E.E.L.K.K.[am]}$$$$,CHEMBL3347505
19813,PEPTIDE1{[ac].Y.T.S.L.I.E.E.L.I.K.K.S.E.E.K.Q.K.K.N.E.E.E.L.K.K.L.E.E.W.A.K.K.W.N.W.F.[am]}$$$$,CHEMBL3347517
19814,PEPTIDE1{[ac].Y.T.S.L.I.E.E.L.I.K.K.S.E.E.L.Q.K.K.N.E.E.E.L.K.K.L.E.E.W.A.K.K.W.N.W.F.[am]}$$$$,CHEMBL3347518
19815,PEPTIDE1{[ac].Y.T.S.L.I.E.E.L.I.K.K.S.E.E.M.Q.K.K.N.E.E.E.L.K.K.L.E.E.W.A.K.K.W.N.W.F.[am]}$$$$,CHEMBL3347519
19816,PEPTIDE1{[ac].Y.T.S.L.I.E.E.L.I.K.K.S.E.E.N.Q.K.K.N.E.E.E.L.K.K.L.E.E.W.A.K.K.W.N.W.F.[am]}$$$$,CHEMBL3347520
19817,PEPTIDE1{[ac].Y.T.S.L.I.E.E.L.I.K.K.S.E.E.P.Q.K.K.N.E.E.E.L.K.K.L.E.E.W.A.K.K.W.N.W.F.[am]}$$$$,CHEMBL3347521
19818,PEPTIDE1{[ac].Y.T.S.L.I.E.E.L.I.K.K.S.E.E.R.Q.K.K.N.E.E.E.L.K.K.L.E.E.W.A.K.K.W.N.W.F.[am]}$$$$,CHEMBL3347522
19819,PEPTIDE1{[ac].Y.T.S.L.I.E.E.L.I.K.K.S.E.E.S.Q.K.K.N.E.E.E.L.K.K.L.E.E.W.A.K.K.W.N.W.F.[am]}$$$$,CHEMBL3347532
19820,PEPTIDE1{[ac].Y.T.S.L.I.E.E.L.I.K.K.S.E.E.T.Q.K.K.N.E.E.E.L.K.K.L.E.E.W.A.K.K.W.N.W.F.[am]}$$$$,CHEMBL3347533
19821,PEPTIDE1{[ac].Y.T.S.L.I.E.E.L.I.K.K.S.E.E.V.Q.K.K.N.E.E.E.L.K.K.L.E.E.W.A.K.K.W.N.W.F.[am]}$$$$,CHEMBL3347534
19822,PEPTIDE1{[ac].Y.T.S.L.I.E.E.L.I.K.K.S.E.E.W.Q.K.K.N.E.E.E.L.K.K.L.E.E.W.A.K.K.W.N.W.F.[am]}$$$$,CHEMBL3347535
19823,PEPTIDE1{[ac].Y.T.S.L.I.E.E.L.I.K.K.S.E.E.Y.Q.K.K.N.E.E.E.L.K.K.L.E.E.W.A.K.K.W.N.W.F.[am]}$$$$,CHEMBL3347536
19824,PEPTIDE1{[ac].W.E.E.W.D.K.K.I.E.E.Y.T.K.K.I.E.E.L.I.K.K.Q.E.E.Q.Q.K.K.N.E.E.E.L.K.K.[am]}$$$$,CHEMBL3347556
19825,PEPTIDE1{[ac].W.E.E.W.D.K.K.I.E.E.Y.T.K.K.I.E.E.L.I.K.K.S.E.E.N.Q.K.K.N.E.E.E.L.K.K.[am]}$$$$,CHEMBL3347557
19826,PEPTIDE1{[ac].W.E.E.W.D.K.K.I.E.E.Y.T.K.K.I.E.E.L.I.K.K.S.E.E.P.Q.K.K.N.E.E.E.L.K.K.[am]}$$$$,CHEMBL3347558
19827,PEPTIDE1{[ac].W.E.E.W.D.K.K.I.E.E.Y.T.K.K.I.E.E.L.I.K.K.S.E.E.R.Q.K.K.N.E.E.E.L.K.K.[am]}$$$$,CHEMBL3347559
19828,PEPTIDE1{[ac].W.E.E.W.D.K.K.I.E.E.Y.T.K.K.I.E.E.L.I.K.K.S.E.E.S.Q.K.K.N.E.E.E.L.K.K.[am]}$$$$,CHEMBL3347568
19829,PEPTIDE1{[ac].W.E.E.W.D.K.K.I.E.E.Y.T.K.K.I.E.E.L.I.K.K.S.E.E.T.Q.K.K.N.E.E.E.L.K.K.[am]}$$$$,CHEMBL3347278
19830,PEPTIDE1{[ac].W.E.E.W.D.K.K.I.E.E.Y.T.K.K.I.E.E.L.I.K.K.S.E.E.V.Q.K.K.N.E.E.E.L.K.K.[am]}$$$$,CHEMBL3347569
19831,PEPTIDE1{[ac].W.E.E.W.D.K.K.I.E.E.Y.T.K.K.I.E.E.L.I.K.K.S.E.E.W.Q.K.K.N.E.E.E.L.K.K.[am]}$$$$,CHEMBL3347570
19832,PEPTIDE1{M.P.R.F.M.D.Y.W.E.G.L.N}$$$$,CHEMBL3347576
19833,PEPTIDE1{P.W.Y.P.F.M.A.S.K.G.S.E.D.F.D.Y}$$$$,CHEMBL3347577
19834,PEPTIDE1{T.S.F.A.E.Y.W.N.L.L.S.P}$$$$,CHEMBL3347578
19835,PEPTIDE1{C.N.C.K.A.P.E.T.F.L.C.Y.W.R.C.L}$$$$,CHEMBL3347579
19836,PEPTIDE1{T.S.F.A.E.Y.W.A.L.L.S.P}$$$$,CHEMBL3347580
19837,PEPTIDE1{[ac].W.E.E.W.D.K.K.I.E.E.Y.T.K.K.I.E.E.L.I.K.K.S.E.E.Y.Q.K.K.N.E.E.E.L.K.K.[am]}$$$$,CHEMBL3347585
19838,PEPTIDE1{[ac].Y.T.S.L.I.E.E.L.I.K.K.S.E.E.A.Q.K.K.N.E.E.E.L.K.K.L.E.E.W.A.K.K.W.N.W.F.[am]}$$$$,CHEMBL3347586
19839,PEPTIDE1{[ac].Y.T.S.L.I.E.E.L.I.K.K.S.E.E.D.Q.K.K.N.E.E.E.L.K.K.L.E.E.W.A.K.K.W.N.W.F.[am]}$$$$,CHEMBL3347587
19840,PEPTIDE1{[ac].Y.T.S.L.I.E.E.L.I.K.K.S.E.E.E.Q.K.K.N.E.E.E.L.K.K.L.E.E.W.A.K.K.W.N.W.F.[am]}$$$$,CHEMBL3347588
19841,PEPTIDE1{[ac].F.M.[Aib].[X146].W.E.[X104].L.[am]}$$$$,CHEMBL3347605
19842,PEPTIDE1{[ac].W.E.E.W.D.K.K.I.E.E.Y.T.K.K.I.E.E.L.I.K.K.N.E.E.Q.Q.K.K.N.E.E.E.L.K.K.[am]}$$$$,CHEMBL3347609
19843,PEPTIDE1{[ac].W.E.E.W.D.K.K.I.E.E.Y.T.K.K.I.E.E.L.I.K.K.P.E.E.Q.Q.K.K.N.E.E.E.L.K.K.[am]}$$$$,CHEMBL3347610
19844,PEPTIDE1{[ac].W.E.E.W.D.K.K.I.E.E.Y.T.K.K.I.E.E.L.I.K.K.S.E.E.E.Q.K.K.N.E.E.E.L.K.K.[am]}$$$$,CHEMBL3347653
19845,"PEPTIDE1{[dF].R.W.K}|PEPTIDE2{[Nle].D.H}$PEPTIDE2,PEPTIDE1,3:R2-1:R1|PEPTIDE2,PEPTIDE1,2:R3-4:R3$$$",CHEMBL3348530
19846,"PEPTIDE1{[X2102].V.[Sar].[meL].V.[meL].A.[dA].[meL].[meL].[meV]}$PEPTIDE1,PEPTIDE1,11:R2-1:R1$$$",CHEMBL3348853
19847,PEPTIDE1{[X1347].H.[dP].[am]}$$$$,CHEMBL3348886
19848,PEPTIDE1{Y.P.S.[dK].P.D.N.P.G.E.D.A.P.A.E.D.L.A.R.Y.Y.S.A.L.R.H.Y.I.N.L.I.T.R.Q.R.Y.[am]}$$$$,CHEMBL3349022
19849,PEPTIDE1{[ac].[dY].[dA].D.A.I.F.T.N.S.Y.R.K.V.L.G.Q.L.S.A.R.K.L.L.Q.D.I.M.S.R.[am]}$$$$,CHEMBL3349027
19850,PEPTIDE1{Y.V.[dM].G.H.F.R.W.D.R.F.G}$$$$,CHEMBL3349030
19851,PEPTIDE1{Y.P.S.K.P.D.N.P.G.E.D.A.[dP].A.E.D.L.A.R.Y.Y.S.A.L.R.H.Y.I.N.L.I.T.R.Q.R.Y.[am]}$$$$,CHEMBL3349038
19852,PEPTIDE1{Y.P.S.K.P.D.N.P.A.E.D.A.P.A.E.D.L.A.R.Y.Y.S.A.L.R.H.Y.I.N.L.I.T.R.Q.R.Y.[am]}$$$$,CHEMBL3349039
19853,PEPTIDE1{F.L.G.A.L.F.K.G.L.S.K.L.L}$$$$,CHEMBL3349338
19854,PEPTIDE1{Y.P.S.K.[dP].D.N.P.G.E.D.A.P.A.E.D.L.A.R.Y.Y.S.A.L.R.H.Y.I.N.L.I.T.R.Q.R.Y.[am]}$$$$,CHEMBL3349341
19855,"PEPTIDE1{L.[dW].[dE].A.[dV]}$PEPTIDE1,PEPTIDE1,5:R2-1:R1$$$",CHEMBL3349461
19856,"PEPTIDE1{[dF].C.F.[dW].K.T.C.[Nal].[am]}$PEPTIDE1,PEPTIDE1,7:R3-2:R3$$$",CHEMBL3349470
19857,"PEPTIDE1{[dNal].C.Y.[dW].K.T.C.T.[am]}$PEPTIDE1,PEPTIDE1,7:R3-2:R3$$$",CHEMBL3349471
19858,PEPTIDE1{[dF].[Phe(4-Cl)].Y.[dW].K.T.F.[Nal].[am]}$$$$,CHEMBL3349472
19859,"PEPTIDE1{[dF].C.Y.[dW].K.T.C.[Nal].[am]}$PEPTIDE1,PEPTIDE1,7:R3-2:R3$$$",CHEMBL3349473
19860,"PEPTIDE1{[dP].F.[dW].K.T.A}$PEPTIDE1,PEPTIDE1,6:R2-1:R1$$$",CHEMBL3349474
19861,"PEPTIDE1{F.F.F.[dW].K.T}$PEPTIDE1,PEPTIDE1,6:R2-1:R1$$$",CHEMBL3349475
19862,"PEPTIDE1{P.F.[dW].K.T.[dA]}$PEPTIDE1,PEPTIDE1,6:R2-1:R1$$$",CHEMBL3349476
19863,PEPTIDE1{F.[dPhe(4-Cl)].Y.[dW].K.V.F.T.[am]}$$$$,CHEMBL3349505
19864,PEPTIDE1{[Nal].[dPhe(4-Cl)].Y.[dW].K.V.F.T.[am]}$$$$,CHEMBL3349506
19865,"PEPTIDE1{[dNal].[dC].Y.[dW].K.T.C.[Nal].[am]}$PEPTIDE1,PEPTIDE1,7:R3-2:R3$$$",CHEMBL3349507
19866,PEPTIDE1{[dNal].[dPhe(4-Cl)].Y.[dW].K.V.F.T.[am]}$$$$,CHEMBL3349508
19867,"PEPTIDE1{A.G.C.A.N.F.F.W.K.T.F.T.S.C}$PEPTIDE1,PEPTIDE1,14:R3-3:R3$$$",CHEMBL3349513
19868,"PEPTIDE1{A.G.C.K.N.A.F.W.K.T.F.T.S.C.[am]}$PEPTIDE1,PEPTIDE1,14:R3-3:R3$$$",CHEMBL3349514
19869,"PEPTIDE1{A.G.C.K.N.F.F.A.K.T.F.T.S.C.[am]}$PEPTIDE1,PEPTIDE1,14:R3-3:R3$$$",CHEMBL3349515
19870,"PEPTIDE1{A.G.C.K.N.F.F.W.K.T.F.T.A.C.[am]}$PEPTIDE1,PEPTIDE1,14:R3-3:R3$$$",CHEMBL3349516
19871,"PEPTIDE1{A.G.C.K.N.F.F.W.K.T.F.A.S.C.[am]}$PEPTIDE1,PEPTIDE1,14:R3-3:R3$$$",CHEMBL3349517
19872,"PEPTIDE1{A.G.C.K.N.F.F.W.K.T.A.T.S.C.[am]}$PEPTIDE1,PEPTIDE1,14:R3-3:R3$$$",CHEMBL3349518
19873,"PEPTIDE1{A.G.C.K.N.F.A.W.K.T.F.T.S.C.[am]}$PEPTIDE1,PEPTIDE1,14:R3-3:R3$$$",CHEMBL3349520
19874,"PEPTIDE1{A.G.C.K.A.F.F.W.K.T.F.T.S.C.[am]}$PEPTIDE1,PEPTIDE1,14:R3-3:R3$$$",CHEMBL3349521
19875,"PEPTIDE1{A.A.C.K.N.F.F.W.K.T.F.T.S.C.[am]}$PEPTIDE1,PEPTIDE1,14:R3-3:R3$$$",CHEMBL3349522
19876,"PEPTIDE1{[dF].C.Y.[dW].K.V.C.W.[am]}$PEPTIDE1,PEPTIDE1,7:R3-2:R3$$$",CHEMBL3349523
19877,"PEPTIDE1{A.G.C.K.N.F.F.W.K.A.F.T.S.C.[am]}$PEPTIDE1,PEPTIDE1,14:R3-3:R3$$$",CHEMBL3349524
19878,"PEPTIDE1{A.G.C.K.N.F.F.W.A.T.F.T.S.C.[am]}$PEPTIDE1,PEPTIDE1,14:R3-3:R3$$$",CHEMBL3349525
19879,"PEPTIDE1{F.L.M.Q.W}$PEPTIDE1,PEPTIDE1,5:R2-1:R1$$$",CHEMBL3349531
19880,PEPTIDE1{[Cbz_F].[dF].H.[am]}$$$$,CHEMBL3349551
19881,PEPTIDE1{[ac].P.[X136].[dNal].S.Y.[dNal].L.R.P.G.[am]}$$$$,CHEMBL3349552
19882,"PEPTIDE1{S.S.S.F.G.C.R.I.D.R.I.G.A.Q.C.G.L.G.S.N.S.F.R.[am]}$PEPTIDE1,PEPTIDE1,15:R3-6:R3$$$",CHEMBL3349583
19883,"PEPTIDE1{S.S.[Nva].F.G.C.R.I.D.R.I.G.A.Q.C.G.L.G.[Nva].N.S.F.R.[am]}$PEPTIDE1,PEPTIDE1,15:R3-6:R3$$$",CHEMBL3349584
19884,"PEPTIDE1{S.S.G.F.A.C.R.I.D.R.I.G.A.Q.S.C.L.G.A.N.S.F.R.[am]}$PEPTIDE1,PEPTIDE1,16:R3-6:R3$$$",CHEMBL3349585
19885,"PEPTIDE1{S.S.G.F.G.C.R.I.D.R.I.G.A.Q.S.C.L.G.G.N.S.F.R.[am]}$PEPTIDE1,PEPTIDE1,16:R3-6:R3$$$",CHEMBL3349586
19886,"PEPTIDE1{S.S.[X202].F.G.C.R.I.D.R.I.G.A.Q.C.G.L.G.[X202].N.S.F.R.[am]}$PEPTIDE1,PEPTIDE1,15:R3-6:R3$$$",CHEMBL3349587
19887,"PEPTIDE1{S.S.A.F.G.C.R.I.D.R.I.G.A.Q.C.G.L.G.A.N.S.F.R.[am]}$PEPTIDE1,PEPTIDE1,15:R3-6:R3$$$",CHEMBL3349588
19888,"PEPTIDE1{S.S.G.F.[dNva].C.R.I.D.R.I.G.A.Q.S.C.L.G.[Nva].N.S.F.R.[am]}$PEPTIDE1,PEPTIDE1,16:R3-6:R3$$$",CHEMBL3349589
19889,"PEPTIDE1{S.S.G.F.G.C.R.I.D.R.I.G.A.Q.C.G.L.G.G.N.S.F.R.[am]}$PEPTIDE1,PEPTIDE1,15:R3-6:R3$$$",CHEMBL3349590
19890,"PEPTIDE1{S.S.G.F.S.C.R.I.D.R.I.G.A.Q.S.C.L.G.S.N.S.F.R.[am]}$PEPTIDE1,PEPTIDE1,16:R3-6:R3$$$",CHEMBL3349591
19891,"PEPTIDE1{P.Y.[dW].K.T.F}$PEPTIDE1,PEPTIDE1,6:R2-1:R1$$$",CHEMBL3349592
19892,"PEPTIDE1{P.A.[dW].K.T.F}$PEPTIDE1,PEPTIDE1,6:R2-1:R1$$$",CHEMBL3349593
19893,"PEPTIDE1{P.P.F.[dW].K.T}$PEPTIDE1,PEPTIDE1,6:R2-1:R1$$$",CHEMBL3349594
19894,"PEPTIDE1{P.F.[dW].K.T.A}$PEPTIDE1,PEPTIDE1,6:R2-1:R1$$$",CHEMBL3349595
19895,PEPTIDE1{[dF].[dF].Y.[dW].K.T.F.T.[am]}$$$$,CHEMBL3349596
19896,PEPTIDE1{F.[dF].Y.[dW].K.T.F.T.[am]}$$$$,CHEMBL3349597
19897,"PEPTIDE1{A.G.[dC].K.N.[dF].F.[dW].K.T.F.T.S.C}$PEPTIDE1,PEPTIDE1,14:R3-3:R3$$$",CHEMBL3349598
19898,"PEPTIDE1{[Hyp].F.[dW].K.[Tyr(Bzl)].F}$PEPTIDE1,PEPTIDE1,6:R2-1:R1$$$",CHEMBL3349599
19899,"PEPTIDE1{[Hyp].F.[dW].K.T.F}$PEPTIDE1,PEPTIDE1,6:R2-1:R1$$$",CHEMBL3349600
